shock_condition,replication,seed,episode,peer_share,ai_share,hybrid_share,human_interaction_rate,ai_use_rate,mean_quality,success_rate,mean_knowledge,knowledge_gini,knowledge_rank_corr_with_initial,performance_gini,mean_ai_trust,mean_peer_trust,mean_tie_strength,network_density,mean_weighted_degree,recent_active_tie_fraction,mean_unique_peer_partners,ai_reliability,mean_ai_availability_probability,mean_ai_source_quality,mean_peer_source_quality,mean_peer_marginal
Temporary drop + recovery,29,20290082,40,0.3333333333333333,0.4444444444444444,0.2222222222222222,0.5555555555555556,0.6666666666666666,0.5310639092238458,0.25555555555555554,0.5592998399596962,0.10761446904875815,0.9980060481504398,0.11192768551228194,0.637583312393863,0.5084630250930786,0.5150346159934998,0.056114214773432654,5.173236543602414,0.8949115044247787,10.066666666666666,0.86,0.9283109263555173,0.6579693722587135,0.5651112744991785,0.0033771275687165068
Temporary drop + recovery,29,20290082,41,0.28888888888888886,0.4388888888888889,0.2722222222222222,0.5611111111111111,0.711111111111111,0.5274609005920642,0.26666666666666666,0.5603462056253741,0.10714998976417833,0.9979557388924789,0.12418475192733558,0.6380146700129352,0.5087303519248962,0.5141419172286987,0.056114214773432654,5.164270052644942,0.9048672566371682,10.088888888888889,0.86,0.9283109263555173,0.6425086971260023,0.5566719823904811,0.0010418973214923865
Temporary drop + recovery,29,20290082,42,0.28888888888888886,0.4444444444444444,0.26666666666666666,0.5555555555555556,0.711111111111111,0.545538341840119,0.31666666666666665,0.561468317025447,0.10660794763549619,0.9978327899390805,0.11659944427543167,0.6386075895673812,0.509010910987854,0.5132468342781067,0.056114214773432654,5.15527917014228,0.911504424778761,10.088888888888889,0.86,0.9283109263555173,0.6449541952213569,0.554076799069419,0.0010915339365094123
Temporary drop + recovery,29,20290082,43,0.3333333333333333,0.45555555555555555,0.2111111111111111,0.5444444444444444,0.6666666666666666,0.5371614782798638,0.25555555555555554,0.5625394779486452,0.10606975264476848,0.997780843761498,0.11180632805022794,0.6380768273490344,0.5094709396362305,0.5123634934425354,0.056114214773432654,5.146406470404731,0.9048672566371682,10.1,0.86,0.9283109263555173,0.632740573742138,0.5815199872672628,0.004422634921684812
Temporary drop + recovery,29,20290082,44,0.3055555555555556,0.4444444444444444,0.25,0.5555555555555556,0.6944444444444444,0.5335273630475713,0.24444444444444444,0.5635959504531758,0.10560531742762769,0.9976883305240338,0.11019409555959592,0.6377203418671654,0.5098050236701965,0.5114800930023193,0.056114214773432654,5.137533289856381,0.9059734513274337,10.1,0.86,0.9283109263555173,0.6354786936275147,0.5579433833651465,0.002335103644431573
Temporary drop + recovery,29,20290082,45,0.35,0.4222222222222222,0.22777777777777777,0.5777777777777777,0.65,0.5391666870414484,0.28888888888888886,0.5646919406573628,0.10506714881101065,0.9975981493631758,0.11683924755001063,0.6380736876825274,0.5101094245910645,0.5104296803474426,0.05617628801986344,5.132653756936391,0.8983425414364641,10.122222222222222,0.86,0.9283109263555173,0.6450665419040018,0.5712323940976183,0.005523976165167094
Temporary drop + recovery,29,20290082,46,0.36666666666666664,0.3888888888888889,0.24444444444444444,0.611111111111111,0.6333333333333333,0.5385338251413909,0.32222222222222224,0.5657545949766672,0.10458719385494519,0.9975574245954257,0.1278843509246761,0.6387103522910524,0.5105156898498535,0.5095751285552979,0.05617628801986344,5.124061226844788,0.8961325966850828,10.122222222222222,0.86,0.9283109263555173,0.6469814059567757,0.5679572895290042,0.00627689138084063
Temporary drop + recovery,29,20290082,47,0.2722222222222222,0.45555555555555555,0.2722222222222222,0.5444444444444444,0.7277777777777777,0.5438388238289884,0.2777777777777778,0.5668895870764113,0.10408347483311653,0.9974476308872291,0.10750725625127666,0.6395986031278219,0.510912299156189,0.5087011456489563,0.05617628801986344,5.115272916687859,0.8906077348066298,10.144444444444444,0.86,0.9283109263555173,0.6488788622408909,0.5800931760185734,0.0043119755276600745
Temporary drop + recovery,29,20290082,48,0.3277777777777778,0.3888888888888889,0.2833333333333333,0.6111111111111112,0.6722222222222223,0.544201422482773,0.3388888888888889,0.5680070392420034,0.1035900536048946,0.997353133060211,0.12395696978808579,0.6401279267801078,0.5113332271575928,0.5078269839286804,0.05617628801986344,5.10648238658905,0.8839779005524862,10.155555555555555,0.86,0.9283109263555173,0.6456323397369443,0.5688540731651359,0.0016865796887392524
Temporary drop + recovery,29,20290082,49,0.3,0.4,0.3,0.6,0.7,0.5488223833185601,0.32222222222222224,0.569154231640809,0.10305420898247464,0.9972523390749257,0.10398534563322825,0.641069615154448,0.5118088126182556,0.5069642066955566,0.05617628801986344,5.097806982199351,0.8861878453038674,10.166666666666666,0.86,0.9283109263555173,0.6531682304798618,0.5944495824064157,0.004104384040165274
Temporary drop + recovery,29,20290082,50,0.28888888888888886,0.45,0.2611111111111111,0.55,0.7111111111111111,0.539677880167056,0.3333333333333333,0.5702051117852794,0.10257144360430459,0.9971759105704953,0.11323543984443352,0.6410832224197599,0.5122531056404114,0.506087064743042,0.05617628801986344,5.088986239168379,0.8850828729281768,10.166666666666666,0.86,0.9283109263555173,0.6422833122372538,0.5854787617013556,0.0033718566023208823
Temporary drop + recovery,29,20290082,51,0.3388888888888889,0.37777777777777777,0.2833333333333333,0.6222222222222222,0.6611111111111111,0.5449850211911733,0.3277777777777778,0.5712931611822559,0.10204039723743685,0.9970585678139084,0.11457625798272697,0.640644771991633,0.5127230882644653,0.505230724811554,0.05617628801986344,5.080375843577915,0.8895027624309392,10.2,0.86,0.9283109263555173,0.6366182004016137,0.5780354476811131,0.002879010353584649
Temporary drop + recovery,29,20290082,52,0.38333333333333336,0.3611111111111111,0.25555555555555554,0.6388888888888888,0.6166666666666667,0.5543719366756881,0.36666666666666664,0.5723272684342029,0.10158712716060081,0.9969983108847793,0.10720210549136833,0.6399169460802723,0.5132370591163635,0.5043862462043762,0.05617628801986344,5.0718837459882105,0.8861878453038674,10.2,0.86,0.9283109263555173,0.6300401961268427,0.5857977461661217,0.005041219007719067
Temporary drop + recovery,29,20290082,53,0.32222222222222224,0.36666666666666664,0.3111111111111111,0.6333333333333333,0.6777777777777778,0.5387647841892197,0.25555555555555554,0.5733520062741527,0.10111557770257851,0.9969807545550702,0.11147905906317912,0.6398122729613351,0.513687789440155,0.5035252571105957,0.05617628801986344,5.063226073318058,0.8950276243093923,10.21111111111111,0.86,0.9283109263555173,0.6411233029660233,0.5789364733939668,0.00046496698366840637
Temporary drop + recovery,29,20290082,54,0.3055555555555556,0.49444444444444446,0.2,0.5055555555555555,0.6944444444444444,0.5475867290811799,0.28888888888888886,0.5744294483595228,0.10067623731138364,0.9969107220900242,0.10795402593192516,0.6405710314273513,0.5140892267227173,0.5026535391807556,0.05617628801986344,5.054460354646047,0.8839779005524862,10.21111111111111,0.86,0.9283109263555173,0.6482633872570986,0.5782827937890608,0.004947492058739077
Temporary drop + recovery,29,20290082,55,0.26666666666666666,0.40555555555555556,0.3277777777777778,0.5944444444444444,0.7333333333333334,0.543646273894937,0.3388888888888889,0.57549448035318,0.10020451718068157,0.9968199018497325,0.12069630954330934,0.6413032929938464,0.5145013332366943,0.5017903447151184,0.05617628801986344,5.045780395136939,0.8928176795580111,10.21111111111111,0.86,0.9283109263555173,0.6485020550075667,0.5778139850642582,0.0006974865471001813
Temporary drop + recovery,29,20290082,56,0.3111111111111111,0.4444444444444444,0.24444444444444444,0.5555555555555556,0.6888888888888889,0.5389232796255109,0.3,0.5765318312284532,0.09975100254547575,0.996748314705407,0.1193834237283884,0.6402654733062848,0.5148345232009888,0.500926673412323,0.05617628801986344,5.037095815605587,0.8895027624309392,10.21111111111111,0.86,0.9283109263555173,0.6282989336064825,0.5728031180283082,0.0037461232740053853
Temporary drop + recovery,29,20290082,57,0.3,0.4222222222222222,0.2777777777777778,0.5777777777777777,0.7,0.5513624573433716,0.3277777777777778,0.5776051898594919,0.09927411412950282,0.9966487798568481,0.10738385533815298,0.6405794973409897,0.5152468085289001,0.5000645518302917,0.05617628801986344,5.028426949183146,0.8883977900552487,10.21111111111111,0.86,0.9283109263555173,0.6453705567885305,0.5840290510416111,0.0024094864697493438
Temporary drop + recovery,29,20290082,58,0.3333333333333333,0.4388888888888889,0.22777777777777777,0.5611111111111111,0.6666666666666666,0.5436810686621887,0.2833333333333333,0.5786363300790188,0.09881815583162634,0.9965670681413347,0.10912737036885778,0.6411399694433626,0.515693187713623,0.4992067217826843,0.05617628801986344,5.019801002078586,0.887292817679558,10.21111111111111,0.86,0.9283109263555173,0.6478268053466536,0.5914230770757193,0.002919461213896741
Temporary drop + recovery,29,20290082,59,0.36666666666666664,0.42777777777777776,0.20555555555555555,0.5722222222222222,0.6333333333333333,0.5467855380570464,0.35,0.5796650713001203,0.09835258683283565,0.9964985041031805,0.11331910968545356,0.6405829635707261,0.5161066651344299,0.498351126909256,0.05617628801986344,5.011197500758701,0.8861878453038674,10.21111111111111,0.86,0.9283109263555173,0.6355357210204144,0.5884234088090101,0.0047435869270046295
Temporary drop + recovery,29,20290082,60,0.31666666666666665,0.4388888888888889,0.24444444444444444,0.5611111111111111,0.6833333333333333,0.5481811161284188,0.37777777777777777,0.5807007517688886,0.09793958860894647,0.996387440654872,0.11593478153160008,0.6409248004299738,0.5165599584579468,0.49750471115112305,0.05617628801986344,5.00268619855245,0.8928176795580111,10.21111111111111,0.86,0.9283109263555173,0.6454415157240719,0.5920298676785295,0.005492746941301568
Temporary drop + recovery,29,20290082,61,0.29444444444444445,0.4722222222222222,0.23333333333333334,0.5277777777777778,0.7055555555555555,0.550556033606685,0.34444444444444444,0.5817287670397396,0.09748962652765925,0.9963053607796212,0.10903627050551856,0.6406057083894894,0.5169448256492615,0.49664509296417236,0.05617628801986344,4.994042277336121,0.8961325966850828,10.21111111111111,0.86,0.9283109263555173,0.6384702956883475,0.5853463802776249,0.004823538613729446
Temporary drop + recovery,29,20290082,62,0.32222222222222224,0.3888888888888889,0.28888888888888886,0.6111111111111112,0.6777777777777778,0.5540116390313942,0.3055555555555556,0.5827530606377453,0.09705443766034061,0.9961781309797401,0.11746278006071154,0.6415008010238992,0.517503023147583,0.49579599499702454,0.05617628801986344,4.985504084163242,0.8939226519337017,10.21111111111111,0.86,0.9283109263555173,0.6519408041569817,0.6001216422219413,0.0013520483787985678
Temporary drop + recovery,29,20290082,63,0.37777777777777777,0.35,0.2722222222222222,0.6499999999999999,0.6222222222222222,0.5417637371058752,0.3,0.583770393808805,0.09666039878855615,0.9960366801134277,0.11597311006193367,0.6413309697913899,0.5179687738418579,0.49497342109680176,0.05617628801986344,4.977232789993286,0.8972375690607735,10.21111111111111,0.86,0.9283109263555173,0.6398439943815728,0.5883218252753076,0.0046784544063216875
Temporary drop + recovery,29,20290082,64,0.2833333333333333,0.4666666666666667,0.25,0.5333333333333333,0.7166666666666667,0.555715733935049,0.32222222222222224,0.5848033030805713,0.09620117681922835,0.9959346316829434,0.0976430044632568,0.6416350718845706,0.518389880657196,0.4941025674343109,0.05617628801986344,4.9684757153193155,0.8983425414364641,10.21111111111111,0.86,0.9283109263555173,0.6455682087712098,0.5896257819428673,-0.000426833054166609
Temporary drop + recovery,29,20290082,65,0.3888888888888889,0.37777777777777777,0.23333333333333334,0.6222222222222222,0.6111111111111112,0.540200239271576,0.25555555555555554,0.5858099460824132,0.09572402307000649,0.9958523936278401,0.10728735893903796,0.6416877348310775,0.5188518166542053,0.49327194690704346,0.05617628801986344,4.960123474068112,0.901657458563536,10.21111111111111,0.86,0.9283109263555173,0.6432478282291744,0.5960759585408539,0.0041420078200779375
Temporary drop + recovery,29,20290082,66,0.31666666666666665,0.4222222222222222,0.2611111111111111,0.5777777777777777,0.6833333333333333,0.5521605842427962,0.3388888888888889,0.5868309831922244,0.0952599051750076,0.9958079022642595,0.10999432760263317,0.6415284024071078,0.5193162560462952,0.492434561252594,0.05617628801986344,4.951703300740983,0.9005524861878453,10.21111111111111,0.86,0.9283109263555173,0.6402575380854783,0.5949864501441368,0.0050293993754392165
Temporary drop + recovery,29,20290082,67,0.3388888888888889,0.4722222222222222,0.18888888888888888,0.5277777777777778,0.6611111111111111,0.5647386806158716,0.35555555555555557,0.5878834769583651,0.09481838440232915,0.9956907650406562,0.10704934794187748,0.6413742238427839,0.5197679400444031,0.4916030466556549,0.05617628801986344,4.943341555860307,0.9027624309392265,10.222222222222221,0.86,0.9283109263555173,0.639987570020742,0.5993785931045307,0.008887969694581917
Temporary drop + recovery,29,20290082,68,0.3277777777777778,0.37777777777777777,0.29444444444444445,0.6222222222222222,0.6722222222222223,0.5549614737240526,0.3333333333333333,0.5888587841577333,0.09440526937606686,0.9956317455539347,0.110230465817587,0.6412147646271467,0.5202504396438599,0.49076324701309204,0.05617628801986344,4.934897157880995,0.9060773480662984,10.222222222222221,0.86,0.9283109263555173,0.6380941218743028,0.5848238253223145,0.001007935847047619
Temporary drop + recovery,29,20290082,69,0.28888888888888886,0.4666666666666667,0.24444444444444444,0.5333333333333333,0.7111111111111111,0.563146805221921,0.36666666666666664,0.5899198162780972,0.09394986899539837,0.995563586305909,0.109466768500873,0.641166446716231,0.5207489728927612,0.48991620540618896,0.05617628801986344,4.926379752159119,0.9005524861878453,10.222222222222221,0.86,0.9283109263555173,0.641482949692418,0.6041632842731234,0.004844011152590152
Temporary drop + recovery,29,20290082,70,0.32222222222222224,0.4222222222222222,0.25555555555555554,0.5777777777777777,0.6777777777777778,0.555947728189038,0.32222222222222224,0.5909489213612164,0.09347124652634453,0.9953744366335404,0.11028142990331324,0.6421294076585174,0.5212175250053406,0.4889141023159027,0.05623836126629423,4.921735243002574,0.9006622516556292,10.233333333333333,0.86,0.9283109263555173,0.6535184958414969,0.6017866009281735,0.0032198237275458783
Temporary drop + recovery,29,20290082,71,0.3388888888888889,0.4166666666666667,0.24444444444444444,0.5833333333333334,0.6611111111111111,0.5546919960803944,0.3388888888888889,0.5919418339069229,0.09309820798879209,0.9952580689091147,0.10965717155049526,0.642139139784641,0.5216545462608337,0.4877452850341797,0.05636250775915581,4.920807864930895,0.9008810572687225,10.255555555555556,0.86,0.9283109263555173,0.6431073428391174,0.5887529065872865,0.0025571405270204705
Temporary drop + recovery,29,20290082,72,0.28888888888888886,0.4777777777777778,0.23333333333333334,0.5222222222222221,0.7111111111111111,0.5486373633319502,0.32222222222222224,0.5929448022849326,0.09266217256063336,0.9951571724183864,0.11408239495547523,0.6425383802299921,0.522081732749939,0.48689544200897217,0.05636250775915581,4.912233985794915,0.8942731277533039,10.255555555555556,0.86,0.9283109263555173,0.6471109770783665,0.6007173092303956,0.002263238194369477
Temporary drop + recovery,29,20290082,73,0.36666666666666664,0.4166666666666667,0.21666666666666667,0.5833333333333333,0.6333333333333333,0.5529714703458856,0.3333333333333333,0.5939202480693765,0.09223860370329717,0.995122749977046,0.10039088467223545,0.6422602452122784,0.5226247310638428,0.48607420921325684,0.05636250775915581,4.903948663340675,0.8953744493392071,10.255555555555556,0.86,0.9283109263555173,0.638176340177388,0.6127047198514757,0.0059261641410842635
Temporary drop + recovery,29,20290082,74,0.2388888888888889,0.5,0.2611111111111111,0.5,0.7611111111111111,0.5564148846035428,0.3277777777777778,0.5949188066404176,0.09183682740499255,0.9950377291114938,0.09434934569702991,0.6418958078712439,0.5230861306190491,0.48521730303764343,0.05636250775915581,4.895303063922459,0.8975770925110133,10.255555555555556,0.86,0.9283109263555173,0.636372927146921,0.6022838545462412,0.0023516869551332992
Temporary drop + recovery,29,20290082,75,0.3277777777777778,0.4222222222222222,0.25,0.5777777777777777,0.6722222222222223,0.549604555188823,0.2777777777777778,0.5959014221816438,0.09145067335383561,0.9948943248777921,0.10078903901337344,0.6424472567274779,0.5236044526100159,0.4843829870223999,0.05636250775915581,4.88688643640942,0.8865638766519823,10.255555555555556,0.86,0.9283109263555173,0.6481762489077084,0.5942063024926921,0.0021538371654263636
Temporary drop + recovery,29,20290082,76,0.3277777777777778,0.40555555555555556,0.26666666666666666,0.5944444444444444,0.6722222222222223,0.5284515225217642,0.2611111111111111,0.5965838389619833,0.09123488427965332,0.99490045039057,0.1201353105320766,0.6239631636941894,0.5240437984466553,0.4835755527019501,0.05636250775915581,4.878739700052473,0.8832599118942731,10.255555555555556,0.48,0.9283109263555173,0.41331202522642,0.5998051446196809,0.009758100229847681
Temporary drop + recovery,29,20290082,77,0.31666666666666665,0.5111111111111111,0.17222222222222222,0.4888888888888889,0.6833333333333333,0.5299860221077293,0.2833333333333333,0.5972474334630474,0.09099642610621372,0.9948563303585634,0.12102472451384783,0.6058977909763285,0.5244924426078796,0.48276859521865845,0.05636250775915581,4.870598721504211,0.8810572687224669,10.255555555555556,0.48,0.9283109263555173,0.4029030813242797,0.6065753952461403,0.014924900950750981
Temporary drop + recovery,29,20290082,78,0.37222222222222223,0.4166666666666667,0.2111111111111111,0.5833333333333334,0.6277777777777778,0.5445339845826934,0.3,0.5979349450874054,0.09075312227232679,0.9947942311701993,0.12608838442395576,0.5918271290190813,0.5250384211540222,0.48197272419929504,0.05636250775915581,4.862569276491801,0.8898678414096917,10.255555555555556,0.48,0.9283109263555173,0.4181555123892253,0.6118620574478271,0.011183743232368194
Temporary drop + recovery,29,20290082,79,0.35,0.39444444444444443,0.25555555555555554,0.6055555555555555,0.6499999999999999,0.5513406976799777,0.34444444444444444,0.5986784557672774,0.0904695764447605,0.9947401688445665,0.11390259572890926,0.5774800399792471,0.5255194902420044,0.48105308413505554,0.056424581005586595,4.858636159367031,0.9020902090209021,10.266666666666667,0.48,0.9283109263555173,0.40901139071475473,0.609718830789708,0.01612650006320607
Temporary drop + recovery,29,20290082,80,0.3333333333333333,0.40555555555555556,0.2611111111111111,0.5944444444444444,0.6666666666666667,0.529893452590485,0.25,0.5993561226933927,0.09022377753166233,0.994705401152203,0.11605025652866163,0.5647550600386723,0.5259829759597778,0.48026609420776367,0.056424581005586595,4.850687801837921,0.8987898789878987,10.266666666666667,0.48,0.9283109263555173,0.41799691176446446,0.5940111615781797,0.011453276810020485
Temporary drop + recovery,29,20290082,81,0.3333333333333333,0.40555555555555556,0.2611111111111111,0.5944444444444444,0.6666666666666667,0.5407758218054538,0.29444444444444445,0.6000452022124821,0.08994750988582445,0.9946742794699254,0.10767576321966299,0.552331665741213,0.526522159576416,0.4794911742210388,0.056424581005586595,4.842861068248749,0.9053905390539054,10.277777777777779,0.48,0.9283109263555173,0.4073198455932828,0.6013168861075511,0.014238138208423061
Temporary drop + recovery,29,20290082,82,0.3388888888888889,0.4111111111111111,0.25,0.5888888888888889,0.6611111111111111,0.5358535972183905,0.29444444444444445,0.6007223887494817,0.08971768277417835,0.9946568867706801,0.11542918099462995,0.5407209511992417,0.5271061062812805,0.47871482372283936,0.056424581005586595,4.835019715627035,0.9053905390539054,10.277777777777779,0.48,0.9283109263555173,0.4052214591305641,0.6103976145566998,0.013013973841739496
Temporary drop + recovery,29,20290082,83,0.3611111111111111,0.35555555555555557,0.2833333333333333,0.6444444444444444,0.6388888888888888,0.5478066451714716,0.3111111111111111,0.6014460341695943,0.08947029718427624,0.9946078384419949,0.11262846291911277,0.5310081203942916,0.5277361273765564,0.4779585003852844,0.056424581005586595,4.827380492952135,0.9020902090209021,10.28888888888889,0.48,0.9283109263555173,0.4090278035921625,0.6187260336207822,0.014369410055435706
Temporary drop + recovery,29,20290082,84,0.36666666666666664,0.38333333333333336,0.25,0.6166666666666667,0.6333333333333333,0.5516859142264384,0.36666666666666664,0.6021428966242454,0.08922330383121313,0.9946186103769038,0.11556286746748423,0.5212848806170248,0.5282949805259705,0.47719240188598633,0.056424581005586595,4.81964328289032,0.8998899889988999,10.28888888888889,0.48,0.9283109263555173,0.4032378886957453,0.6137292333289294,0.012819384287328721
Temporary drop + recovery,29,20290082,85,0.34444444444444444,0.37777777777777777,0.2777777777777778,0.6222222222222222,0.6555555555555556,0.5304179364879531,0.26666666666666666,0.602797860025668,0.08898820837716315,0.9945598065942869,0.11450078501169192,0.5127997318761828,0.5288270115852356,0.476402223110199,0.056424581005586595,4.811662364006042,0.8965896589658966,10.28888888888889,0.48,0.9283109263555173,0.41083552518413213,0.5995883967039853,0.009022141256705727
Temporary drop + recovery,29,20290082,86,0.3888888888888889,0.35,0.2611111111111111,0.65,0.6111111111111112,0.5382379290958359,0.3,0.6034725718688754,0.08875500884328469,0.9945543828928792,0.1140482975791346,0.5047591038139612,0.5293576121330261,0.475635826587677,0.056424581005586595,4.803921683629354,0.8943894389438944,10.28888888888889,0.48,0.9283109263555173,0.39886614862191594,0.6016749786656499,0.01030868861632817
Temporary drop + recovery,29,20290082,87,0.35,0.37777777777777777,0.2722222222222222,0.6222222222222222,0.6499999999999999,0.544545538259362,0.35,0.6041774840266977,0.08851331346293456,0.9945617252111885,0.11547845469988549,0.49765899138376235,0.5298939347267151,0.47473829984664917,0.05648665425201738,4.800131392478943,0.8978021978021978,10.3,0.48,0.9283109263555173,0.4125113008933401,0.6183366205910202,0.015601642656460368
Temporary drop + recovery,29,20290082,88,0.36666666666666664,0.31666666666666665,0.31666666666666665,0.6833333333333333,0.6333333333333333,0.5440584061118721,0.34444444444444444,0.6048630985471172,0.0883031791736324,0.9944793514514003,0.12190164434166983,0.49122605875158126,0.5305059552192688,0.473985880613327,0.05648665425201738,4.792523961597019,0.8989010989010989,10.311111111111112,0.48,0.9283109263555173,0.41165949503807836,0.6123715022620767,0.011732931847942791
Temporary drop + recovery,29,20290082,89,0.40555555555555556,0.37777777777777777,0.21666666666666667,0.6222222222222222,0.5944444444444444,0.5481292222804014,0.35555555555555557,0.6055518795732032,0.08808334538722296,0.9944456015278555,0.11541040538289726,0.4855573762858455,0.5309750437736511,0.4732200801372528,0.05648665425201738,4.784780914253659,0.8956043956043956,10.311111111111112,0.48,0.9283109263555173,0.41047752812410526,0.6106893164519503,0.010667338019388984
Temporary drop + recovery,29,20290082,90,0.3333333333333333,0.36666666666666664,0.3,0.6333333333333333,0.6666666666666666,0.5426506706923857,0.2611111111111111,0.6062360254813721,0.08785864853704317,0.9944091603774272,0.10528105336716309,0.4791024248917042,0.5316372513771057,0.4724663496017456,0.05648665425201738,4.777159886889987,0.9043956043956044,10.333333333333334,0.48,0.9283109263555173,0.4024452117871646,0.630131430900347,0.013755003138568853
Temporary drop + recovery,29,20290082,91,0.3611111111111111,0.35,0.28888888888888886,0.6499999999999999,0.6388888888888888,0.542274468523806,0.3,0.6069288472495442,0.08758597102887844,0.9943875745980264,0.10835432959895575,0.4737126652544622,0.5322280526161194,0.47173017263412476,0.05648665425201738,4.769716347588433,0.9043956043956044,10.333333333333334,0.48,0.9283109263555173,0.40662466871869357,0.6165352394850621,0.0148957210316321
Temporary drop + recovery,29,20290082,92,0.38333333333333336,0.37777777777777777,0.2388888888888889,0.6222222222222222,0.6166666666666667,0.5469631442542048,0.35555555555555557,0.6075977435058226,0.0873534861313483,0.9943629671384511,0.11119881146994093,0.46917437877559726,0.5327833890914917,0.47096067667007446,0.05648665425201738,4.76193610297309,0.9065934065934066,10.333333333333334,0.48,0.9283109263555173,0.4083332239346902,0.6055319544074089,0.010433338471139647
Temporary drop + recovery,29,20290082,93,0.4,0.3388888888888889,0.2611111111111111,0.6611111111111112,0.6000000000000001,0.5407855601982783,0.2777777777777778,0.6082825175029204,0.08710458496750273,0.9943255299497813,0.11140010073245499,0.4648798663155586,0.5333799123764038,0.47021329402923584,0.05648665425201738,4.7543786525726315,0.9032967032967033,10.333333333333334,0.48,0.9283109263555173,0.4076604758223806,0.6064929616882068,0.012571291212640423
Temporary drop + recovery,29,20290082,94,0.4222222222222222,0.3277777777777778,0.25,0.6722222222222223,0.5777777777777777,0.5447367379013046,0.3,0.6089836212665412,0.0868549933163576,0.9942618380447537,0.1158761916890858,0.46089680347358625,0.5339668989181519,0.46934226155281067,0.05654872749844817,4.7507868144247265,0.9099890230515917,10.355555555555556,0.48,0.9283109263555173,0.4041523551913617,0.6242397331860656,0.01404015136179191
Temporary drop + recovery,29,20290082,95,0.36666666666666664,0.3388888888888889,0.29444444444444445,0.6611111111111111,0.6333333333333333,0.5403767724941156,0.29444444444444445,0.6096481388916872,0.0866350097677484,0.9942282603515129,0.11330182681209866,0.4571374830267805,0.5345242023468018,0.46845701336860657,0.05661080074487896,4.747031157546573,0.9166666666666666,10.366666666666667,0.48,0.9283109263555173,0.4109497025058438,0.6128247528320308,0.012157260189990077
Temporary drop + recovery,29,20290082,96,0.4722222222222222,0.3055555555555556,0.2222222222222222,0.6944444444444444,0.5277777777777778,0.5543064505411286,0.3333333333333333,0.6103906442215512,0.08634683312455871,0.9941900118008481,0.10443804913921473,0.45450160307679,0.5351824164390564,0.46773791313171387,0.05661080074487896,4.739743883079953,0.9111842105263158,10.377777777777778,0.48,0.9283109263555173,0.4116501305356287,0.6283108988196389,0.014633095459327844
Temporary drop + recovery,29,20290082,97,0.42777777777777776,0.29444444444444445,0.2777777777777778,0.7055555555555555,0.5722222222222222,0.5428582144696625,0.31666666666666665,0.6110722443848483,0.08612370008801884,0.9941019670445882,0.11567333194749407,0.45169936027836616,0.5358110666275024,0.46700721979141235,0.05661080074487896,4.732339758343167,0.9111842105263158,10.377777777777778,0.48,0.9283109263555173,0.4138618307979144,0.6208331357357637,0.01141602613346357
Temporary drop + recovery,29,20290082,98,0.4166666666666667,0.26666666666666666,0.31666666666666665,0.7333333333333334,0.5833333333333333,0.5645988078018618,0.42777777777777776,0.6117909961574447,0.08588988675486742,0.9940544845736957,0.11213229752921605,0.4491289865425732,0.5365573763847351,0.4663042426109314,0.05661080074487896,4.725216223133935,0.9122807017543859,10.377777777777778,0.48,0.9283109263555173,0.4142732535336984,0.6339225259304069,0.014286193157350567
Temporary drop + recovery,29,20290082,99,0.36666666666666664,0.39444444444444443,0.2388888888888889,0.6055555555555555,0.6333333333333333,0.55565934661658,0.3388888888888889,0.6124624530813215,0.08568936949162476,0.9940130458123979,0.10818693761078224,0.44485816147045526,0.5371394753456116,0.46555212140083313,0.05661080074487896,4.71759471098582,0.9144736842105263,10.4,0.48,0.9283109263555173,0.39280987152039415,0.6290090616929792,0.012233171430338632
Temporary drop + recovery,29,20290082,100,0.39444444444444443,0.36666666666666664,0.2388888888888889,0.6333333333333333,0.6055555555555555,0.547287306310355,0.25555555555555554,0.6131064456751775,0.08548557283766334,0.9940255857975877,0.11002841435690791,0.44214115220367395,0.5377359986305237,0.4647996723651886,0.05661080074487896,4.709970084826152,0.9122807017543859,10.4,0.48,0.9283109263555173,0.404843436630879,0.6233953411664044,0.010277885116329181
Temporary drop + recovery,29,20290082,101,0.40555555555555556,0.3111111111111111,0.2833333333333333,0.6888888888888889,0.5944444444444444,0.5549385467963626,0.35,0.6138119275959052,0.08524931135724922,0.9939766224708856,0.11212787990078144,0.439517165664073,0.5383956432342529,0.46407851576805115,0.05661080074487896,4.702662169933319,0.9133771929824561,10.4,0.48,0.9283109263555173,0.40557911512264033,0.6265283464947947,0.012934659408010373
Temporary drop + recovery,29,20290082,102,0.4444444444444444,0.3277777777777778,0.22777777777777777,0.6722222222222222,0.5555555555555556,0.5480917941841558,0.32222222222222224,0.6144697978971645,0.08505335233762423,0.9939381969052704,0.11509441680870003,0.4374131346224919,0.5389869213104248,0.4633391201496124,0.05661080074487896,4.695169487264422,0.918859649122807,10.4,0.48,0.9283109263555173,0.40859008057550994,0.6206086010745115,0.010145110453941248
Temporary drop + recovery,29,20290082,103,0.4388888888888889,0.3055555555555556,0.25555555555555554,0.6944444444444444,0.5611111111111111,0.5556718978270739,0.3111111111111111,0.6151441448277808,0.0848293001070557,0.9939279796325147,0.11330097571867204,0.4352565967744698,0.5395923256874084,0.46261319518089294,0.05661080074487896,4.687813475396898,0.9133771929824561,10.4,0.48,0.9283109263555173,0.40317427797498673,0.6225310583680966,0.011165396449948033
