system,episode,metric,mean,ci_low,ci_high,n
Human-only benchmark,21,recent_active_tie_fraction,0.9831331515477184,0.9817351509049772,0.9845311521904596,30
Human-only benchmark,21,mean_unique_peer_partners,10.041851851851852,10.02034331557467,10.063360388129034,30
Human-only benchmark,21,mean_peer_marginal,0.017123495461265625,0.016487249907812532,0.01775974101471872,30
Human-only benchmark,21,ai_reliability,0.7800000000000001,0.7800000000000001,0.7800000000000001,30
Human-only benchmark,22,peer_share,1.0,1.0,1.0,30
Human-only benchmark,22,ai_share,0.0,0.0,0.0,30
Human-only benchmark,22,hybrid_share,0.0,0.0,0.0,30
Human-only benchmark,22,human_interaction_rate,1.0,1.0,1.0,30
Human-only benchmark,22,ai_use_rate,0.0,0.0,0.0,30
Human-only benchmark,22,mean_quality,0.5074027011280269,0.5033745612986847,0.511430840957369,30
Human-only benchmark,22,success_rate,0.24518518518518514,0.23149239853528766,0.25887797183508265,30
Human-only benchmark,22,mean_knowledge,0.5385022640761356,0.534822415009713,0.5421821131425582,30
Human-only benchmark,22,knowledge_rank_corr_with_initial,0.9996917390579988,0.9996717318226259,0.9997117462933717,30
Human-only benchmark,22,mean_ai_trust,0.0,0.0,0.0,30
Human-only benchmark,22,mean_peer_trust,0.5076489806175232,0.5068021841227368,0.5084957771123095,30
Human-only benchmark,22,mean_tie_strength,0.5323056995868682,0.5310438343125666,0.5335675648611699,30
Human-only benchmark,22,network_density,0.05631905648665421,0.056257235415493795,0.056380877557814624,30
Human-only benchmark,22,mean_weighted_degree,5.366198048061795,5.3542437808421885,5.378152315281402,30
Human-only benchmark,22,recent_active_tie_fraction,0.9826624219729408,0.9812733197638689,0.9840515241820128,30
Human-only benchmark,22,mean_unique_peer_partners,10.069629629629627,10.04924759207764,10.090011667181615,30
Human-only benchmark,22,mean_peer_marginal,0.017621952776412115,0.0168930954981596,0.01835081005466463,30
Human-only benchmark,22,ai_reliability,0.7800000000000001,0.7800000000000001,0.7800000000000001,30
Human-only benchmark,23,peer_share,1.0,1.0,1.0,30
Human-only benchmark,23,ai_share,0.0,0.0,0.0,30
Human-only benchmark,23,hybrid_share,0.0,0.0,0.0,30
Human-only benchmark,23,human_interaction_rate,1.0,1.0,1.0,30
Human-only benchmark,23,ai_use_rate,0.0,0.0,0.0,30
Human-only benchmark,23,mean_quality,0.5085983717547626,0.5043333112221073,0.5128634322874179,30
Human-only benchmark,23,success_rate,0.23925925925925923,0.2266003870752974,0.25191813144322106,30
Human-only benchmark,23,mean_knowledge,0.5393996989554396,0.5357160117054718,0.5430833862054074,30
Human-only benchmark,23,knowledge_rank_corr_with_initial,0.9996663984494675,0.9996449012044483,0.9996878956944867,30
Human-only benchmark,23,mean_ai_trust,0.0,0.0,0.0,30
Human-only benchmark,23,mean_peer_trust,0.5080741763114929,0.5072010244310632,0.5089473281919226,30
Human-only benchmark,23,mean_tie_strength,0.5314846654733022,0.5302318799294016,0.5327374510172028,30
Human-only benchmark,23,network_density,0.05635009310986961,0.05628555963285679,0.056414626586882434,30
Human-only benchmark,23,mean_weighted_degree,5.360875607905565,5.348765432351022,5.372985783460108,30
Human-only benchmark,23,recent_active_tie_fraction,0.9823809810468638,0.9807902809122898,0.9839716811814377,30
Human-only benchmark,23,mean_unique_peer_partners,10.100740740740742,10.082060633702795,10.119420847778688,30
Human-only benchmark,23,mean_peer_marginal,0.017543472273785117,0.01691835089283422,0.018168593654736016,30
Human-only benchmark,23,ai_reliability,0.7800000000000001,0.7800000000000001,0.7800000000000001,30
Human-only benchmark,24,peer_share,1.0,1.0,1.0,30
Human-only benchmark,24,ai_share,0.0,0.0,0.0,30
Human-only benchmark,24,hybrid_share,0.0,0.0,0.0,30
Human-only benchmark,24,human_interaction_rate,1.0,1.0,1.0,30
Human-only benchmark,24,ai_use_rate,0.0,0.0,0.0,30
Human-only benchmark,24,mean_quality,0.5060971707712619,0.5014898154496927,0.5107045260928311,30
Human-only benchmark,24,success_rate,0.2357407407407407,0.22178017744936193,0.24970130403211946,30
Human-only benchmark,24,mean_knowledge,0.5402888659067154,0.5366028303192365,0.5439749014941944,30
Human-only benchmark,24,knowledge_rank_corr_with_initial,0.9996415000155682,0.9996180686000485,0.9996649314310878,30
Human-only benchmark,24,mean_ai_trust,0.0,0.0,0.0,30
Human-only benchmark,24,mean_peer_trust,0.5084980348745982,0.5075917973535466,0.5094042723956498,30
Human-only benchmark,24,mean_tie_strength,0.5306930323441823,0.5294305068576908,0.5319555578306738,30
Human-only benchmark,24,network_density,0.05637285330022756,0.05630642893682141,0.056439277663633707,30
Human-only benchmark,24,mean_weighted_degree,5.355046807571694,5.343117447146649,5.3669761679967385,30
Human-only benchmark,24,recent_active_tie_fraction,0.9819840166999846,0.9802925724849705,0.9836754609149987,30
Human-only benchmark,24,mean_unique_peer_partners,10.126296296296296,10.106639202133264,10.145953390459328,30
Human-only benchmark,24,mean_peer_marginal,0.017434375363224897,0.016741972542538945,0.018126778183910848,30
Human-only benchmark,24,ai_reliability,0.7800000000000001,0.7800000000000001,0.7800000000000001,30
Human-only benchmark,25,peer_share,1.0,1.0,1.0,30
Human-only benchmark,25,ai_share,0.0,0.0,0.0,30
Human-only benchmark,25,hybrid_share,0.0,0.0,0.0,30
Human-only benchmark,25,human_interaction_rate,1.0,1.0,1.0,30
Human-only benchmark,25,ai_use_rate,0.0,0.0,0.0,30
Human-only benchmark,25,mean_quality,0.5081687770546209,0.5030980725452596,0.5132394815639822,30
Human-only benchmark,25,success_rate,0.24962962962962962,0.23540320050233607,0.2638560587569232,30
Human-only benchmark,25,mean_knowledge,0.5411783710301808,0.5374891856811239,0.5448675563792378,30
Human-only benchmark,25,knowledge_rank_corr_with_initial,0.9996140357857831,0.9995895398845683,0.9996385316869979,30
Human-only benchmark,25,mean_ai_trust,0.0,0.0,0.0,30
Human-only benchmark,25,mean_peer_trust,0.5089253942171733,0.5079903710320154,0.5098604174023312,30
Human-only benchmark,25,mean_tie_strength,0.5299074788888295,0.5286335672659428,0.5311813905117162,30
Human-only benchmark,25,network_density,0.056393544382371166,0.05632583099914923,0.056461257765593104,30
Human-only benchmark,25,mean_weighted_degree,5.34907652152909,5.337355249918975,5.360797793139206,30
Human-only benchmark,25,recent_active_tie_fraction,0.9812567051402737,0.9797594259656524,0.9827539843148951,30
Human-only benchmark,25,mean_unique_peer_partners,10.145185185185182,10.125304397834528,10.165065972535837,30
Human-only benchmark,25,mean_peer_marginal,0.017158061026188068,0.01644462419364836,0.017871497858727776,30
Human-only benchmark,25,ai_reliability,0.7800000000000001,0.7800000000000001,0.7800000000000001,30
Human-only benchmark,26,peer_share,1.0,1.0,1.0,30
Human-only benchmark,26,ai_share,0.0,0.0,0.0,30
Human-only benchmark,26,hybrid_share,0.0,0.0,0.0,30
Human-only benchmark,26,human_interaction_rate,1.0,1.0,1.0,30
Human-only benchmark,26,ai_use_rate,0.0,0.0,0.0,30
Human-only benchmark,26,mean_quality,0.5077077292004504,0.5031470395150448,0.512268418885856,30
Human-only benchmark,26,success_rate,0.24055555555555552,0.22474599962407654,0.2563651114870345,30
Human-only benchmark,26,mean_knowledge,0.5420730071878006,0.5383801037031136,0.5457659106724876,30
Human-only benchmark,26,knowledge_rank_corr_with_initial,0.9995867308189043,0.9995610250249461,0.9996124366128624,30
Human-only benchmark,26,mean_ai_trust,0.0,0.0,0.0,30
Human-only benchmark,26,mean_peer_trust,0.5093503693739573,0.5083868905088604,0.5103138482390541,30
Human-only benchmark,26,mean_tie_strength,0.5291213691234589,0.5278440929956428,0.5303986452512749,30
Human-only benchmark,26,network_density,0.05641630457272911,0.05634257082625845,0.05649003831919976,30
Human-only benchmark,26,mean_weighted_degree,5.343292140960695,5.331509279602249,5.35507500231914,30
Human-only benchmark,26,recent_active_tie_fraction,0.9817392839984406,0.9803660927447817,0.9831124752520994,30
Human-only benchmark,26,mean_unique_peer_partners,10.165925925925926,10.143785044223295,10.188066807628557,30
Human-only benchmark,26,mean_peer_marginal,0.017718566323590885,0.01716181165779255,0.01827532098938922,30
Human-only benchmark,26,ai_reliability,0.7800000000000001,0.7800000000000001,0.7800000000000001,30
Human-only benchmark,27,peer_share,1.0,1.0,1.0,30
Human-only benchmark,27,ai_share,0.0,0.0,0.0,30
Human-only benchmark,27,hybrid_share,0.0,0.0,0.0,30
Human-only benchmark,27,human_interaction_rate,1.0,1.0,1.0,30
Human-only benchmark,27,ai_use_rate,0.0,0.0,0.0,30
Human-only benchmark,27,mean_quality,0.5106732903737182,0.5068079362123887,0.5145386445350477,30
Human-only benchmark,27,success_rate,0.24703703703703703,0.23228017321464434,0.2617939008594297,30
Human-only benchmark,27,mean_knowledge,0.5429697738497384,0.5392756802008429,0.5466638674986339,30
Human-only benchmark,27,knowledge_rank_corr_with_initial,0.999556937681494,0.9995297841515463,0.9995840912114418,30
Human-only benchmark,27,mean_ai_trust,0.0,0.0,0.0,30
Human-only benchmark,27,mean_peer_trust,0.5097879509131114,0.5087943638150398,0.5107815380111829,30
Human-only benchmark,27,mean_tie_strength,0.5283834238847097,0.5271130475188212,0.5296538002505983,30
Human-only benchmark,27,network_density,0.05642458100558655,0.0563515372397383,0.056497624771434794,30
Human-only benchmark,27,mean_weighted_degree,5.336625271726539,5.324794456747285,5.348456086705792,30
Human-only benchmark,27,recent_active_tie_fraction,0.9819276389313246,0.9803326636179114,0.9835226142447379,30
Human-only benchmark,27,mean_unique_peer_partners,10.180740740740738,10.158842471695674,10.202639009785802,30
Human-only benchmark,27,mean_peer_marginal,0.017487051136911697,0.01688882421831605,0.018085278055507345,30
Human-only benchmark,27,ai_reliability,0.7800000000000001,0.7800000000000001,0.7800000000000001,30
Human-only benchmark,28,peer_share,1.0,1.0,1.0,30
Human-only benchmark,28,ai_share,0.0,0.0,0.0,30
Human-only benchmark,28,hybrid_share,0.0,0.0,0.0,30
Human-only benchmark,28,human_interaction_rate,1.0,1.0,1.0,30
Human-only benchmark,28,ai_use_rate,0.0,0.0,0.0,30
Human-only benchmark,28,mean_quality,0.5109241841585702,0.5068660440235274,0.514982324293613,30
Human-only benchmark,28,success_rate,0.2446296296296296,0.23234496496117552,0.2569142942980837,30
Human-only benchmark,28,mean_knowledge,0.5438596955673883,0.5401668891876592,0.5475525019471175,30
Human-only benchmark,28,knowledge_rank_corr_with_initial,0.9995248751691228,0.9994958940392242,0.9995538562990214,30
Human-only benchmark,28,mean_ai_trust,0.0,0.0,0.0,30
Human-only benchmark,28,mean_peer_trust,0.510240113735199,0.509219808614553,0.511260418855845,30
Human-only benchmark,28,mean_tie_strength,0.5276239673296611,0.5263510344550998,0.5288969002042224,30
Human-only benchmark,28,network_density,0.056439064763087056,0.05636584789249619,0.05651228163367792,30
Human-only benchmark,28,mean_weighted_degree,5.330320268074672,5.31860693276124,5.342033603388105,30
Human-only benchmark,28,recent_active_tie_fraction,0.982478627706958,0.9810638291809912,0.9838934262329249,30
Human-only benchmark,28,mean_unique_peer_partners,10.195185185185183,10.171951962334957,10.21841840803541,30
Human-only benchmark,28,mean_peer_marginal,0.017226626675623476,0.01662643192490335,0.017826821426343602,30
Human-only benchmark,28,ai_reliability,0.7800000000000001,0.7800000000000001,0.7800000000000001,30
Human-only benchmark,29,peer_share,1.0,1.0,1.0,30
Human-only benchmark,29,ai_share,0.0,0.0,0.0,30
Human-only benchmark,29,hybrid_share,0.0,0.0,0.0,30
Human-only benchmark,29,human_interaction_rate,1.0,1.0,1.0,30
Human-only benchmark,29,ai_use_rate,0.0,0.0,0.0,30
Human-only benchmark,29,mean_quality,0.5119922336318261,0.5077198903400679,0.5162645769235843,30
Human-only benchmark,29,success_rate,0.25333333333333324,0.24004907240715048,0.26661759425951603,30
Human-only benchmark,29,mean_knowledge,0.5447528556602912,0.5410571204711274,0.548448590849455,30
Human-only benchmark,29,knowledge_rank_corr_with_initial,0.999493968239827,0.9994626624826662,0.9995252739969877,30
Human-only benchmark,29,mean_ai_trust,0.0,0.0,0.0,30
Human-only benchmark,29,mean_peer_trust,0.5106861174106598,0.5096293599499438,0.5117428748713758,30
Human-only benchmark,29,mean_tie_strength,0.5268803099791209,0.5256081406915026,0.5281524792667392,30
Human-only benchmark,29,network_density,0.056449410304158856,0.05637397102717898,0.05652484958113873,30
Human-only benchmark,29,mean_weighted_degree,5.32378201701023,5.312016398641508,5.335547635378952,30
Human-only benchmark,29,recent_active_tie_fraction,0.9814558299094593,0.9797046302007986,0.9832070296181201,30
Human-only benchmark,29,mean_unique_peer_partners,10.206666666666667,10.183461138184112,10.229872195149222,30
Human-only benchmark,29,mean_peer_marginal,0.017455562256095233,0.016895173593302722,0.018015950918887743,30
Human-only benchmark,29,ai_reliability,0.7800000000000001,0.7800000000000001,0.7800000000000001,30
Human-only benchmark,30,peer_share,1.0,1.0,1.0,30
Human-only benchmark,30,ai_share,0.0,0.0,0.0,30
Human-only benchmark,30,hybrid_share,0.0,0.0,0.0,30
Human-only benchmark,30,human_interaction_rate,1.0,1.0,1.0,30
Human-only benchmark,30,ai_use_rate,0.0,0.0,0.0,30
Human-only benchmark,30,mean_quality,0.5116197455127592,0.5068202393461461,0.5164192516793724,30
Human-only benchmark,30,success_rate,0.2509259259259259,0.23643953351882732,0.2654123183330245,30
Human-only benchmark,30,mean_knowledge,0.5456359101921217,0.5419379941641524,0.5493338262200909,30
Human-only benchmark,30,knowledge_rank_corr_with_initial,0.9994620342398619,0.9994290432277765,0.9994950252519473,30
Human-only benchmark,30,mean_ai_trust,0.0,0.0,0.0,30
Human-only benchmark,30,mean_peer_trust,0.5111213902632396,0.5100383466158711,0.512204433910608,30
Human-only benchmark,30,mean_tie_strength,0.526060156027476,0.5247727189660626,0.5273475930888895,30
Human-only benchmark,30,network_density,0.05648251603558862,0.05640410652766704,0.0565609255435102,30
Human-only benchmark,30,mean_weighted_degree,5.318603384318175,5.307079729083802,5.330127039552548,30
Human-only benchmark,30,recent_active_tie_fraction,0.9815408697362993,0.9799425841696987,0.9831391553028999,30
Human-only benchmark,30,mean_unique_peer_partners,10.222592592592592,10.199262486323857,10.245922698861328,30
Human-only benchmark,30,mean_peer_marginal,0.01680058498984443,0.016202335160965586,0.01739883481872327,30
Human-only benchmark,30,ai_reliability,0.7800000000000001,0.7800000000000001,0.7800000000000001,30
Human-only benchmark,31,peer_share,1.0,1.0,1.0,30
Human-only benchmark,31,ai_share,0.0,0.0,0.0,30
Human-only benchmark,31,hybrid_share,0.0,0.0,0.0,30
Human-only benchmark,31,human_interaction_rate,1.0,1.0,1.0,30
Human-only benchmark,31,ai_use_rate,0.0,0.0,0.0,30
Human-only benchmark,31,mean_quality,0.5121029042840566,0.5078827089344236,0.5163230996336896,30
Human-only benchmark,31,success_rate,0.2472222222222222,0.23280085292998082,0.2616435915144636,30
Human-only benchmark,31,mean_knowledge,0.5465324156665904,0.5428312631962737,0.550233568136907,30
Human-only benchmark,31,knowledge_rank_corr_with_initial,0.9994266938764457,0.9993925408332552,0.9994608469196361,30
Human-only benchmark,31,mean_ai_trust,0.0,0.0,0.0,30
Human-only benchmark,31,mean_peer_trust,0.5115805784861247,0.5104693217527418,0.5126918352195076,30
Human-only benchmark,31,mean_tie_strength,0.5253104706605275,0.5240251925385407,0.5265957487825143,30
Human-only benchmark,31,network_density,0.05649699979308913,0.05641879137090347,0.056575208215274786,30
Human-only benchmark,31,mean_weighted_degree,5.312386541454882,5.300838078451559,5.323935004458205,30
Human-only benchmark,31,recent_active_tie_fraction,0.9818778722026212,0.9803568042486215,0.983398940156621,30
Human-only benchmark,31,mean_unique_peer_partners,10.235555555555555,10.21053338365874,10.26057772745237,30
Human-only benchmark,31,mean_peer_marginal,0.017755919932221774,0.017036482738249835,0.018475357126193713,30
Human-only benchmark,31,ai_reliability,0.7800000000000001,0.7800000000000001,0.7800000000000001,30
Human-only benchmark,32,peer_share,1.0,1.0,1.0,30
Human-only benchmark,32,ai_share,0.0,0.0,0.0,30
Human-only benchmark,32,hybrid_share,0.0,0.0,0.0,30
Human-only benchmark,32,human_interaction_rate,1.0,1.0,1.0,30
Human-only benchmark,32,ai_use_rate,0.0,0.0,0.0,30
Human-only benchmark,32,mean_quality,0.5130548614880766,0.5091427437698782,0.5169669792062749,30
Human-only benchmark,32,success_rate,0.25425925925925924,0.2399729780540746,0.2685455404644439,30
Human-only benchmark,32,mean_knowledge,0.5474244316075534,0.5437240661407634,0.5511247970743434,30
Human-only benchmark,32,knowledge_rank_corr_with_initial,0.9993900334529824,0.9993535745314477,0.9994264923745171,30
Human-only benchmark,32,mean_ai_trust,0.0,0.0,0.0,30
Human-only benchmark,32,mean_peer_trust,0.5120299736658732,0.510901998644039,0.5131579486877075,30
Human-only benchmark,32,mean_tie_strength,0.5245050112406413,0.5232328931448883,0.5257771293363943,30
Human-only benchmark,32,network_density,0.05652803641630452,0.05645024363083745,0.056605829201771596,30
Human-only benchmark,32,mean_weighted_degree,5.307160571592825,5.295398739061603,5.318922404124048,30
Human-only benchmark,32,recent_active_tie_fraction,0.9817769015124622,0.9802336488870895,0.9833201541378349,30
Human-only benchmark,32,mean_unique_peer_partners,10.250000000000002,10.22520780413272,10.274792195867283,30
Human-only benchmark,32,mean_peer_marginal,0.01749382972329109,0.016895912662309092,0.018091746784273086,30
Human-only benchmark,32,ai_reliability,0.7800000000000001,0.7800000000000001,0.7800000000000001,30
Human-only benchmark,33,peer_share,1.0,1.0,1.0,30
Human-only benchmark,33,ai_share,0.0,0.0,0.0,30
Human-only benchmark,33,hybrid_share,0.0,0.0,0.0,30
Human-only benchmark,33,human_interaction_rate,1.0,1.0,1.0,30
Human-only benchmark,33,ai_use_rate,0.0,0.0,0.0,30
Human-only benchmark,33,mean_quality,0.5139449196069596,0.5093693487642879,0.5185204904496314,30
Human-only benchmark,33,success_rate,0.2546296296296296,0.24080364800000814,0.26845561125925105,30
Human-only benchmark,33,mean_knowledge,0.5483082490310022,0.5446028810696445,0.5520136169923598,30
Human-only benchmark,33,knowledge_rank_corr_with_initial,0.9993571379513437,0.999318956501505,0.9993953194011824,30
Human-only benchmark,33,mean_ai_trust,0.0,0.0,0.0,30
Human-only benchmark,33,mean_peer_trust,0.5124849200248718,0.5113246974881722,0.5136451425615713,30
Human-only benchmark,33,mean_tie_strength,0.5237378696600596,0.5224643217673749,0.5250114175527444,30
Human-only benchmark,33,network_density,0.05654665839023376,0.056467883517994845,0.05662543326247268,30
Human-only benchmark,33,mean_weighted_degree,5.301142616095366,5.289403394080997,5.312881838109735,30
Human-only benchmark,33,recent_active_tie_fraction,0.9820357236864481,0.9808183117412744,0.9832531356316218,30
Human-only benchmark,33,mean_unique_peer_partners,10.259259259259258,10.23367563513393,10.284842883384586,30
Human-only benchmark,33,mean_peer_marginal,0.016918107404580867,0.016261649415022315,0.01757456539413942,30
Human-only benchmark,33,ai_reliability,0.7800000000000001,0.7800000000000001,0.7800000000000001,30
Human-only benchmark,34,peer_share,1.0,1.0,1.0,30
Human-only benchmark,34,ai_share,0.0,0.0,0.0,30
Human-only benchmark,34,hybrid_share,0.0,0.0,0.0,30
Human-only benchmark,34,human_interaction_rate,1.0,1.0,1.0,30
Human-only benchmark,34,ai_use_rate,0.0,0.0,0.0,30
Human-only benchmark,34,mean_quality,0.5173534015486375,0.5138230010110844,0.5208838020861907,30
Human-only benchmark,34,success_rate,0.2622222222222222,0.2493141570630753,0.2751302873813691,30
Human-only benchmark,34,mean_knowledge,0.5492004345803777,0.5454939465017645,0.5529069226589909,30
Human-only benchmark,34,knowledge_rank_corr_with_initial,0.9993220968266185,0.9992802138444955,0.9993639798087416,30
Human-only benchmark,34,mean_ai_trust,0.0,0.0,0.0,30
Human-only benchmark,34,mean_peer_trust,0.5129667262236277,0.5117788190313022,0.5141546334159532,30
Human-only benchmark,34,mean_tie_strength,0.5229697525501251,0.5216836944533741,0.5242558106468761,30
Human-only benchmark,34,network_density,0.05656734947237737,0.0564858771087816,0.05664882183597314,30
Human-only benchmark,34,mean_weighted_degree,5.295296296676,5.2838028842404725,5.306789709111527,30
Human-only benchmark,34,recent_active_tie_fraction,0.982041688557511,0.980704405839123,0.9833789712758989,30
Human-only benchmark,34,mean_unique_peer_partners,10.26925925925926,10.243737193417097,10.294781325101422,30
Human-only benchmark,34,mean_peer_marginal,0.0173111048191075,0.016773455242146223,0.01784875439606878,30
Human-only benchmark,34,ai_reliability,0.7800000000000001,0.7800000000000001,0.7800000000000001,30
Human-only benchmark,35,peer_share,1.0,1.0,1.0,30
Human-only benchmark,35,ai_share,0.0,0.0,0.0,30
Human-only benchmark,35,hybrid_share,0.0,0.0,0.0,30
Human-only benchmark,35,human_interaction_rate,1.0,1.0,1.0,30
Human-only benchmark,35,ai_use_rate,0.0,0.0,0.0,30
Human-only benchmark,35,mean_quality,0.513674451677011,0.5089220724978955,0.5184268308561265,30
Human-only benchmark,35,success_rate,0.2527777777777777,0.2388804265598491,0.26667512899570633,30
Human-only benchmark,35,mean_knowledge,0.5500829734593764,0.5463738981846883,0.5537920487340645,30
Human-only benchmark,35,knowledge_rank_corr_with_initial,0.9992847354479231,0.9992398744137767,0.9993295964820694,30
Human-only benchmark,35,mean_ai_trust,0.0,0.0,0.0,30
Human-only benchmark,35,mean_peer_trust,0.5134243726730346,0.5122021359113497,0.5146466094347196,30
Human-only benchmark,35,mean_tie_strength,0.5222044030825297,0.5209202780322408,0.5234885281328185,30
Human-only benchmark,35,network_density,0.0565859714463066,0.05650371834227158,0.05666822455034162,30
Human-only benchmark,35,mean_weighted_degree,5.289287317902952,5.277780817793876,5.3007938180120275,30
Human-only benchmark,35,recent_active_tie_fraction,0.9823406268119865,0.9811551384709182,0.9835261151530549,30
Human-only benchmark,35,mean_unique_peer_partners,10.27962962962963,10.253478069910642,10.305781189348618,30
Human-only benchmark,35,mean_peer_marginal,0.016836957057548226,0.016306762662676604,0.01736715145241985,30
Human-only benchmark,35,ai_reliability,0.7800000000000001,0.7800000000000001,0.7800000000000001,30
Human-only benchmark,36,peer_share,1.0,1.0,1.0,30
Human-only benchmark,36,ai_share,0.0,0.0,0.0,30
Human-only benchmark,36,hybrid_share,0.0,0.0,0.0,30
Human-only benchmark,36,human_interaction_rate,1.0,1.0,1.0,30
Human-only benchmark,36,ai_use_rate,0.0,0.0,0.0,30
Human-only benchmark,36,mean_quality,0.5160557073850698,0.5117803729100633,0.5203310418600763,30
Human-only benchmark,36,success_rate,0.25888888888888884,0.2453172957813332,0.27246048199644446,30
Human-only benchmark,36,mean_knowledge,0.5509694346671442,0.5472574963648557,0.5546813729694328,30
Human-only benchmark,36,knowledge_rank_corr_with_initial,0.9992448018814977,0.9991969143464946,0.9992926894165007,30
Human-only benchmark,36,mean_ai_trust,0.0,0.0,0.0,30
Human-only benchmark,36,mean_peer_trust,0.513906721274058,0.5126486289093961,0.5151648136387199,30
Human-only benchmark,36,mean_tie_strength,0.5214639107386271,0.5201710870184506,0.5227567344588036,30
Human-only benchmark,36,network_density,0.056598386095592756,0.056513735475375936,0.05668303671580958,30
Human-only benchmark,36,mean_weighted_degree,5.282939525356999,5.271578903880208,5.294300146833789,30
Human-only benchmark,36,recent_active_tie_fraction,0.9821274817461478,0.9806631408117271,0.9835918226805686,30
Human-only benchmark,36,mean_unique_peer_partners,10.286666666666667,10.259593550103688,10.313739783229646,30
Human-only benchmark,36,mean_peer_marginal,0.017040810044506263,0.016410226716970486,0.01767139337204204,30
Human-only benchmark,36,ai_reliability,0.7800000000000001,0.7800000000000001,0.7800000000000001,30
Human-only benchmark,37,peer_share,1.0,1.0,1.0,30
Human-only benchmark,37,ai_share,0.0,0.0,0.0,30
Human-only benchmark,37,hybrid_share,0.0,0.0,0.0,30
Human-only benchmark,37,human_interaction_rate,1.0,1.0,1.0,30
Human-only benchmark,37,ai_use_rate,0.0,0.0,0.0,30
Human-only benchmark,37,mean_quality,0.5146302904871543,0.5096881578833635,0.519572423090945,30
Human-only benchmark,37,success_rate,0.2544444444444444,0.23859504640954715,0.2702938424793417,30
Human-only benchmark,37,mean_knowledge,0.5518489137172334,0.5481336489156031,0.5555641785188637,30
Human-only benchmark,37,knowledge_rank_corr_with_initial,0.9992052195897418,0.9991546014747937,0.99925583770469,30
Human-only benchmark,37,mean_ai_trust,0.0,0.0,0.0,30
Human-only benchmark,37,mean_peer_trust,0.5143963436285655,0.5131138107993021,0.5156788764578288,30
Human-only benchmark,37,mean_tie_strength,0.5206839899222057,0.5193900326459493,0.521977947198462,30
Human-only benchmark,37,network_density,0.05662321539416507,0.05653597811153583,0.056710452676794317,30
Human-only benchmark,37,mean_weighted_degree,5.277349906718289,5.265972279045058,5.28872753439152,30
Human-only benchmark,37,recent_active_tie_fraction,0.9824654891154555,0.9807318132738149,0.9841991649570961,30
Human-only benchmark,37,mean_unique_peer_partners,10.297037037037036,10.27004003449044,10.324034039583632,30
Human-only benchmark,37,mean_peer_marginal,0.01696280118444191,0.016383129084088573,0.017542473284795246,30
Human-only benchmark,37,ai_reliability,0.7800000000000001,0.7800000000000001,0.7800000000000001,30
Human-only benchmark,38,peer_share,1.0,1.0,1.0,30
Human-only benchmark,38,ai_share,0.0,0.0,0.0,30
Human-only benchmark,38,hybrid_share,0.0,0.0,0.0,30
Human-only benchmark,38,human_interaction_rate,1.0,1.0,1.0,30
Human-only benchmark,38,ai_use_rate,0.0,0.0,0.0,30
Human-only benchmark,38,mean_quality,0.5190309332002712,0.5152428715470017,0.5228189948535407,30
Human-only benchmark,38,success_rate,0.269074074074074,0.257781337456774,0.28036681069137404,30
Human-only benchmark,38,mean_knowledge,0.5527311026391131,0.5490141692664934,0.5564480360117328,30
Human-only benchmark,38,knowledge_rank_corr_with_initial,0.9991657287144405,0.9991128075438298,0.9992186498850513,30
Human-only benchmark,38,mean_ai_trust,0.0,0.0,0.0,30
Human-only benchmark,38,mean_peer_trust,0.5148767689863841,0.5135628598104706,0.5161906781622977,30
Human-only benchmark,38,mean_tie_strength,0.5199367960294088,0.5186407980257468,0.5212327940330708,30
Human-only benchmark,38,network_density,0.056637699151665596,0.05654565013221831,0.056729748171112884,30
Human-only benchmark,38,mean_weighted_degree,5.271121894430232,5.259573874312609,5.2826699145478555,30
Human-only benchmark,38,recent_active_tie_fraction,0.9821827181063342,0.9803284263655924,0.984037009847076,30
Human-only benchmark,38,mean_unique_peer_partners,10.305185185185186,10.277734664059135,10.332635706311237,30
Human-only benchmark,38,mean_peer_marginal,0.016731794840928398,0.016015475117305705,0.01744811456455109,30
Human-only benchmark,38,ai_reliability,0.7800000000000001,0.7800000000000001,0.7800000000000001,30
Human-only benchmark,39,peer_share,1.0,1.0,1.0,30
Human-only benchmark,39,ai_share,0.0,0.0,0.0,30
Human-only benchmark,39,hybrid_share,0.0,0.0,0.0,30
Human-only benchmark,39,human_interaction_rate,1.0,1.0,1.0,30
Human-only benchmark,39,ai_use_rate,0.0,0.0,0.0,30
Human-only benchmark,39,mean_quality,0.5194923510865279,0.5150730641993498,0.523911637973706,30
Human-only benchmark,39,success_rate,0.269074074074074,0.254756665022261,0.283391483125887,30
Human-only benchmark,39,mean_knowledge,0.5536111235504809,0.549890512139646,0.5573317349613158,30
Human-only benchmark,39,knowledge_rank_corr_with_initial,0.9991270615207938,0.9990708591162087,0.9991832639253788,30
Human-only benchmark,39,mean_ai_trust,0.0,0.0,0.0,30
Human-only benchmark,39,mean_peer_trust,0.5153592030207316,0.5140173210916693,0.5167010849497938,30
Human-only benchmark,39,mean_tie_strength,0.5191695511341095,0.5178674492466677,0.5204716530215512,30
Human-only benchmark,39,network_density,0.05665839023380919,0.056566140175204,0.05675064029241438,30
Human-only benchmark,39,mean_weighted_degree,5.26526197022862,5.253908542131679,5.276615398325561,30
Human-only benchmark,39,recent_active_tie_fraction,0.9817863863218388,0.9799390789350142,0.9836336937086634,30
