condition,ai_access_mean,ai_reliability,verification_support,peer_response_probability,replication,seed,final_peer_share,final_ai_share,final_hybrid_share,final_human_interaction_rate,final_ai_use_rate,final_mean_quality,final_success_rate,final_mean_knowledge,final_knowledge_gini,final_knowledge_rank_corr_with_initial,final_performance_gini,final_mean_ai_trust,final_mean_peer_trust,final_mean_tie_strength,final_network_density,final_mean_weighted_degree,final_recent_active_tie_fraction,final_mean_unique_peer_partners,final_mean_peer_marginal,final_mean_ai_availability_probability,initial_edge_count,final_edge_count,edge_retention_ratio,edge_count_ratio,new_edge_ratio,strong_tie_fraction,initial_mean_tie,final_mean_skill,final_skill_gini,runtime_seconds
A0.60_R0.74_V0.30_P0.90,0.6,0.74,0.3,0.9,1,20261830,0.41377777777777774,0.3331111111111111,0.2531111111111111,0.6668888888888889,0.5862222222222223,0.595809143486959,0.44800000000000006,0.6596202957771041,0.08647138273303152,0.990884675242978,0.09992571093613226,0.5701851314848815,0.5765489220619202,0.44112937211990355,0.0568814400993172,4.4914176208178205,0.9202545252900487,10.592,0.009302065330866827,0.9122998879002018,900,918,1.0,1.02,0.02,0.6514161220043573,0.5549401044845581,0.6685147205614739,0.0828414691206174,10.432399272918701
A0.60_R0.74_V0.30_P0.90,0.6,0.74,0.3,0.9,2,20262839,0.40111111111111114,0.3655555555555555,0.23333333333333336,0.6344444444444445,0.5988888888888888,0.5687123586722006,0.37266666666666665,0.62111040236399,0.08979900401272697,0.9905509500782572,0.10602667535585468,0.5682388013285309,0.5495409488677978,0.43575525283813477,0.056983240223463696,4.444703594525655,0.9013507625272331,10.681777777777777,0.008731559337666362,0.9130499245571237,900,918,1.0,1.02,0.02,0.6318082788671024,0.5509834885597229,0.6304879281437297,0.08600158818966896,10.40373969078064
A0.60_R0.74_V0.30_P0.90,0.6,0.74,0.3,0.9,3,20263848,0.4293333333333333,0.3255555555555556,0.24511111111111109,0.6744444444444444,0.5706666666666667,0.5813111320625792,0.3924444444444445,0.642884750650284,0.07885509000148266,0.9917350594129003,0.10049586373710852,0.5683654486478351,0.5649430656433105,0.4370367383956909,0.05679950341402855,4.443339280287424,0.9206535091397163,10.600444444444445,0.008797248763559903,0.911108109647395,900,917,1.0,1.018888888888889,0.01888888888888889,0.6379498364231189,0.5510573387145996,0.6518736332921696,0.0756078148983459,10.193191766738892
A0.60_R0.74_V0.30_P0.90,0.6,0.74,0.3,0.9,4,20264857,0.4184444444444444,0.3384444444444445,0.24311111111111114,0.6615555555555556,0.5815555555555555,0.5785869504963465,0.39799999999999996,0.6328708290018161,0.0868882344417261,0.9929742487912909,0.10433105231208037,0.567821580197953,0.5572152996063232,0.4331400287151337,0.05688640595903166,4.410481218285031,0.9085942725803585,10.587555555555555,0.00919441695641441,0.9096506591426546,900,917,1.0,1.018888888888889,0.01888888888888889,0.6292257360959651,0.5459277629852295,0.642110679960052,0.0831620658649681,10.093128204345703
A0.60_R0.74_V0.30_P0.90,0.6,0.74,0.3,0.9,5,20265866,0.40422222222222215,0.3584444444444445,0.23733333333333334,0.6415555555555555,0.5957777777777779,0.5790539396127747,0.40488888888888896,0.6359659704752116,0.08646064419890281,0.9922434105019906,0.10380456133559662,0.5697250678996054,0.5602482986450196,0.43347234845161436,0.05673991309745499,4.402502224975162,0.9212739872540019,10.669333333333334,0.008574439568537616,0.9127811078027241,900,915,1.0,1.0166666666666666,0.016666666666666666,0.6131147540983607,0.5463204383850098,0.645135328362657,0.08276480847082901,9.997639179229736
A0.60_R0.74_V0.30_P0.90,0.6,0.74,0.3,0.9,6,20266875,0.4206666666666667,0.3324444444444445,0.2468888888888889,0.6675555555555556,0.5793333333333333,0.5806597758879706,0.40266666666666673,0.6422641602296748,0.08677601682372252,0.9925212876562377,0.10481763847449761,0.5695381090852765,0.5625911164283752,0.43696160078048707,0.05681936685288641,4.44416834476259,0.918981554394254,10.615555555555554,0.009331951241389785,0.9127951084967072,900,916,1.0,1.0177777777777777,0.017777777777777778,0.6495633187772926,0.550755500793457,0.6512643879532286,0.08340059659895371,10.031145334243774
A0.60_R0.74_V0.30_P0.90,0.6,0.74,0.3,0.9,7,20267884,0.40511111111111114,0.3555555555555556,0.23933333333333334,0.6444444444444444,0.5948888888888889,0.5802808412121498,0.4131111111111111,0.6378100167246958,0.0901980238765092,0.992083425718842,0.10710765469249525,0.5702235099160538,0.5629391169548035,0.4369069480895996,0.056707635009310996,4.434872355302175,0.9142719435530066,10.506666666666668,0.008493144178131943,0.9117290355236258,900,914,1.0,1.0155555555555555,0.015555555555555555,0.6433260393873085,0.5503920912742615,0.646802667128584,0.08667318183124162,10.799578428268433
A0.60_R0.74_V0.30_P0.90,0.6,0.74,0.3,0.9,8,20268893,0.40355555555555556,0.33799999999999997,0.2584444444444445,0.662,0.5964444444444443,0.5817722987692497,0.41022222222222227,0.6392420077964577,0.08787211685347422,0.9912063169420253,0.10612677912841585,0.5676073310119388,0.5609936690330506,0.4349726927280426,0.056970825574177535,4.435700168450674,0.9179793434045418,10.574222222222222,0.009104933369664255,0.9148628309667842,900,920,1.0,1.0222222222222221,0.022222222222222223,0.625,0.5488340258598328,0.6483917277640754,0.08424994499205596,10.281654119491577
A0.60_R0.74_V0.30_P0.90,0.6,0.74,0.3,0.9,9,20269902,0.4024444444444445,0.3437777777777778,0.25377777777777777,0.6562222222222222,0.5975555555555555,0.5825756123017366,0.40333333333333327,0.6446112950673243,0.07735656135214954,0.9897222957123739,0.09840673949523927,0.5696547090367347,0.5643783688545227,0.43553012132644653,0.056849162011173196,4.43190623029073,0.9153585428957324,10.653333333333332,0.007937619534061472,0.9179459094821277,900,918,1.0,1.02,0.02,0.6252723311546841,0.5498554706573486,0.6534540057536402,0.07419975154007452,10.111315250396729
A0.60_R0.74_V0.30_P0.90,0.6,0.74,0.3,0.9,10,20270911,0.41444444444444445,0.35111111111111115,0.23444444444444446,0.6488888888888888,0.5855555555555556,0.5700300932530669,0.37355555555555553,0.6233460926355137,0.07787290326176255,0.9885970143475518,0.10226444185180576,0.5693328449692031,0.5503270268440247,0.43771416664123536,0.057181874612042216,4.480205221070184,0.9154560274394534,10.838222222222221,0.007298744312079736,0.9107116527985564,900,922,1.0,1.0244444444444445,0.024444444444444446,0.6453362255965293,0.5546082854270935,0.6325851365534592,0.07474270338201161,9.889044046401978
A0.60_R0.74_V0.30_P0.90,0.6,0.74,0.3,0.9,11,20271920,0.42599999999999993,0.3546666666666667,0.21933333333333338,0.6453333333333333,0.574,0.5862542896901405,0.4315555555555556,0.6477594180106115,0.0859464798570357,0.9910164211376632,0.10412526518976196,0.569869859276578,0.565742084980011,0.43476752042770384,0.05697827436374923,4.434195169395871,0.9129740817333928,10.586666666666666,0.009335699567057648,0.9145940983463717,900,919,1.0,1.021111111111111,0.021111111111111112,0.6376496191512514,0.5484080910682678,0.6567014682630845,0.08254355010068015,9.831857204437256
A0.60_R0.74_V0.30_P0.90,0.6,0.74,0.3,0.9,12,20272929,0.4182222222222222,0.3362222222222222,0.24555555555555553,0.6637777777777778,0.5817777777777777,0.5878614274210875,0.42177777777777775,0.6483637518453262,0.07901550371158804,0.9894433880851152,0.09921553242976504,0.5686629686598947,0.5682173824310303,0.4342383551597595,0.05729360645561763,4.453355571640862,0.9134561213434453,10.704444444444446,0.00911863511813301,0.9129118164526376,900,923,1.0,1.0255555555555556,0.025555555555555557,0.6305525460455038,0.5489266514778137,0.6572190608501036,0.07581023487933103,9.881290674209595
A0.60_R0.74_V0.30_P0.90,0.6,0.74,0.3,0.9,13,20273938,0.4222222222222222,0.332,0.24577777777777776,0.6679999999999999,0.5777777777777778,0.5856814878860539,0.41511111111111104,0.6416903353372622,0.08357745172670582,0.9929940486221134,0.099233816246522,0.5700311913125583,0.5629448223114014,0.43821223139762877,0.05700310366232154,4.471301383336385,0.9187650685954469,10.600444444444445,0.008469563227015278,0.9108957041816724,900,919,1.0,1.021111111111111,0.021111111111111112,0.661588683351469,0.5540245175361633,0.650852587255837,0.08006081567298429,10.612244844436646
A0.60_R0.74_V0.30_P0.90,0.6,0.74,0.3,0.9,14,20274947,0.42666666666666664,0.3222222222222222,0.2511111111111111,0.6777777777777777,0.5733333333333334,0.5862380091021142,0.4191111111111111,0.6479357230134205,0.08315481779327452,0.9917365827648732,0.10070547156125798,0.5680081882256818,0.5658007097244263,0.43091734886169436,0.05732340161390441,4.421492552969191,0.918226518841089,10.626666666666665,0.009068598495393071,0.9153292972771047,900,929,1.0,1.0322222222222222,0.03222222222222222,0.6038751345532831,0.544682502746582,0.6568800511739956,0.07986560160968059,10.098350048065186
A0.60_R0.74_V0.30_P0.90,0.6,0.74,0.3,0.9,15,20275956,0.4097777777777778,0.34266666666666656,0.24755555555555556,0.6573333333333332,0.5902222222222222,0.5791933601554998,0.39399999999999996,0.6368383610928023,0.0784851271158238,0.9901723082242792,0.1024593904466931,0.5694806171042562,0.5606627774238586,0.4363828730583191,0.056729981378026074,4.431302012920379,0.9178469855511818,10.555111111111112,0.008223766466924612,0.912616623236513,900,915,1.0,1.0166666666666666,0.016666666666666666,0.6415300546448087,0.5505538582801819,0.6458940407539325,0.07528818614347843,10.176734924316406
A0.60_R0.74_V0.30_P0.90,0.6,0.74,0.3,0.9,16,20276965,0.42022222222222216,0.3475555555555555,0.23222222222222225,0.6524444444444445,0.5797777777777778,0.5855122194206862,0.41955555555555557,0.642115254789249,0.08177740838557883,0.9915845742367236,0.10123876290384988,0.5677585131377326,0.5647665762901306,0.43361661195755,0.056787088764742394,4.4076515094969,0.9170114909543113,10.685777777777776,0.008927854192707084,0.9088266606771636,900,915,1.0,1.0166666666666666,0.016666666666666666,0.6426229508196721,0.54668790102005,0.6509905950350185,0.07862243875227004,10.211863279342651
A0.60_R0.74_V0.30_P0.90,0.6,0.74,0.3,0.9,17,20277974,0.3928888888888889,0.3651111111111112,0.24199999999999997,0.6348888888888888,0.607111111111111,0.5744125328558956,0.38422222222222224,0.6308825855191353,0.07822802696045113,0.9902164828052358,0.10236028996980054,0.5691484200512238,0.555971896648407,0.4333836328983307,0.0568268156424581,4.408281194845836,0.9065400956605358,10.640444444444443,0.007261646313043029,0.9173601563940127,900,918,1.0,1.02,0.02,0.6328976034858388,0.5481071472167969,0.639870831110686,0.07496376581158115,10.134366512298584
A0.60_R0.74_V0.30_P0.90,0.6,0.74,0.3,0.9,18,20278983,0.39822222222222226,0.3486666666666667,0.2531111111111111,0.6513333333333332,0.6017777777777777,0.5856187816939405,0.4293333333333333,0.6450167398535507,0.08812541700647589,0.990869635400987,0.10528538236167635,0.5692850488495119,0.5665170121192932,0.43771874070167544,0.05657107386716326,4.432414541191525,0.9050654283898549,10.629333333333332,0.008784772941595173,0.9117353998679719,900,912,1.0,1.0133333333333334,0.013333333333333334,0.6535087719298246,0.5513353943824768,0.6540643680291842,0.08459030765865139,10.21663522720337
A0.60_R0.74_V0.30_P0.90,0.6,0.74,0.3,0.9,19,20279992,0.41666666666666674,0.34444444444444444,0.23888888888888885,0.6555555555555556,0.5833333333333335,0.5800366626852348,0.4091111111111111,0.636022972693707,0.0876381637679048,0.9924552892140968,0.10439330385684889,0.5695353604364058,0.5581081223487854,0.435699325799942,0.05713221601489758,4.455695621013642,0.9054273293464102,10.608444444444444,0.008821597321875548,0.9147021966600078,900,922,1.0,1.0244444444444445,0.024444444444444446,0.6290672451193059,0.5502431392669678,0.6451609921818904,0.08410435492017498,10.740935564041138
A0.60_R0.74_V0.70_P0.60,0.6,0.74,0.7,0.6,0,20260821,0.4102222222222222,0.32755555555555554,0.2622222222222222,0.6724444444444444,0.5897777777777778,0.5869054143854335,0.4284444444444444,0.6427707509231244,0.08810972835167771,0.9916491140912116,0.10389571421483446,0.5702088714217477,0.5641685771942139,0.43894285678863526,0.0571893234016139,4.493354809072283,0.9271555448467304,10.842666666666666,0.008842997676816544,0.9140966130400551,900,923,1.0,1.0255555555555556,0.025555555555555557,0.6576381365113759,0.5542529225349426,0.6518831498189327,0.08445717350172033,10.18878173828125
A0.60_R0.74_V0.70_P0.60,0.6,0.74,0.7,0.6,1,20261830,0.40511111111111114,0.3308888888888889,0.264,0.6691111111111111,0.5948888888888889,0.5998073256852908,0.4506666666666666,0.660111721754473,0.08645850732389423,0.9913846918832427,0.09982363129878781,0.5688484758166354,0.5758471775054932,0.43917043566703795,0.0575195530726257,4.521619255277845,0.923811156092685,10.915111111111111,0.009723826219302576,0.9122998879002018,900,929,1.0,1.0322222222222222,0.03222222222222222,0.6480086114101185,0.5549401044845581,0.6690793950515668,0.08288629985806018,11.028340101242065
A0.60_R0.74_V0.70_P0.60,0.6,0.74,0.7,0.6,2,20262839,0.37955555555555553,0.3726666666666667,0.2477777777777778,0.6273333333333333,0.6204444444444445,0.5690640877347827,0.3751111111111111,0.6221555421908965,0.08903925088798871,0.990804242580757,0.10580904656824565,0.5681556484092274,0.5493308424949646,0.43415024638175964,0.05783736809435134,4.494628926330142,0.9113016138682904,10.77688888888889,0.008019021061992348,0.9130499245571237,900,933,1.0,1.0366666666666666,0.03666666666666667,0.62486602357985,0.5509834885597229,0.631510337152565,0.08533010181398626,10.286882162094116
A0.60_R0.74_V0.70_P0.60,0.6,0.74,0.7,0.6,3,20263848,0.42133333333333334,0.33888888888888885,0.23977777777777778,0.661111111111111,0.5786666666666667,0.5851860133441141,0.41822222222222216,0.6439409686676285,0.07808248020172176,0.9895412801541841,0.09973866286595964,0.5698670186088272,0.5628595280647278,0.4344792950153351,0.05769832402234638,4.487230066352421,0.9214227453717423,10.955555555555556,0.008282844182447372,0.911108109647395,900,932,1.0,1.0355555555555556,0.035555555555555556,0.6276824034334764,0.5510573387145996,0.6528694305600398,0.07493948553551655,10.273131608963013
A0.60_R0.74_V0.70_P0.60,0.6,0.74,0.7,0.6,4,20264857,0.4053333333333333,0.3362222222222222,0.2584444444444444,0.6637777777777777,0.5946666666666667,0.5812360411285993,0.4093333333333333,0.633931024303769,0.08642496152185773,0.9927565088101796,0.10233536787445466,0.5698820398726998,0.5584406089782715,0.4325053918361664,0.05704531346989448,4.416263591077592,0.9207764749385775,10.857333333333333,0.008709584550920772,0.9096506591426546,900,921,1.0,1.0233333333333334,0.023333333333333334,0.6199782844733985,0.5459277629852295,0.6431052344364907,0.0827712435193595,10.278879404067993
A0.60_R0.74_V0.70_P0.60,0.6,0.74,0.7,0.6,5,20265866,0.4177777777777778,0.34666666666666673,0.23555555555555555,0.6533333333333333,0.5822222222222222,0.5807498360806063,0.39488888888888884,0.636563334188846,0.08587594930261905,0.9917436600015432,0.1030228554939097,0.5693256537320431,0.5588145685195923,0.430361305475235,0.0580782122905028,4.473906614250606,0.9144986375749656,11.013777777777777,0.008794529552931035,0.9127811078027241,900,938,1.0,1.0422222222222222,0.042222222222222223,0.6066098081023454,0.5463204383850098,0.6456736796397157,0.0823312273846748,10.75342607498169
A0.60_R0.74_V0.70_P0.60,0.6,0.74,0.7,0.6,6,20266875,0.40511111111111114,0.33355555555555555,0.2613333333333333,0.6664444444444445,0.5948888888888889,0.5842953852366989,0.4191111111111111,0.643230886187585,0.08639893437595429,0.992249734259857,0.10305589078256076,0.5683543442423956,0.5623470640182495,0.4348823535442352,0.057688392302917446,4.490648996141221,0.9112483388631389,10.900888888888888,0.008967246367129367,0.9127951084967072,900,930,1.0,1.0333333333333334,0.03333333333333333,0.6419354838709678,0.550755500793457,0.6523926906814405,0.08284884003846038,10.189186573028564
A0.60_R0.74_V0.70_P0.60,0.6,0.74,0.7,0.6,7,20267884,0.4095555555555556,0.3437777777777778,0.24666666666666665,0.6562222222222222,0.5904444444444444,0.5844457529824584,0.42266666666666663,0.6382337737368877,0.08984012184239205,0.9919550741632844,0.10544086733744042,0.5673055485887649,0.5624096751213074,0.436038510799408,0.056938547486033525,4.444041849507226,0.9149247988288529,10.872444444444447,0.008821174929042106,0.9117290355236258,900,919,1.0,1.021111111111111,0.021111111111111112,0.6376496191512514,0.5503920912742615,0.6472963664418324,0.08620841184936556,10.03644847869873
A0.60_R0.74_V0.70_P0.60,0.6,0.74,0.7,0.6,8,20268893,0.4033333333333334,0.3446666666666666,0.252,0.6553333333333333,0.5966666666666667,0.585495585755684,0.42133333333333334,0.6399769063085288,0.08750642128973551,0.9902169757715729,0.10525661830712466,0.5697241662727841,0.5608237385749817,0.43360708236694334,0.05759404096834265,4.470093221452501,0.9115754763445352,10.974666666666668,0.008947214213522615,0.9148628309667842,900,932,1.0,1.0355555555555556,0.035555555555555556,0.6062231759656652,0.5488340258598328,0.6491646154321288,0.08392368806605477,10.143077850341797
A0.60_R0.74_V0.70_P0.60,0.6,0.74,0.7,0.6,9,20269902,0.3862222222222222,0.3582222222222222,0.25555555555555554,0.6417777777777778,0.6137777777777778,0.5868323518841625,0.4131111111111111,0.6456812534070064,0.07699462894558767,0.9889528333857972,0.10003214818482968,0.566650977936034,0.5638989591598511,0.4333771538734436,0.057859714463066425,4.488280140982734,0.9062093971694714,11.071999999999997,0.008790448376368892,0.9179459094821277,900,935,1.0,1.038888888888889,0.03888888888888889,0.6074866310160428,0.5498554706573486,0.6545752152884804,0.07388195812537246,9.892983675003052
A0.60_R0.74_V0.70_P0.60,0.6,0.74,0.7,0.6,10,20270911,0.4008888888888889,0.3493333333333334,0.24977777777777777,0.6506666666666666,0.5991111111111111,0.5697972088288635,0.3762222222222221,0.6246769708217114,0.07759040809498961,0.9896953856076077,0.104051830236365,0.5671136047743889,0.5502914047241211,0.4372039175033569,0.05732836747361888,4.48643536594179,0.9206579122547714,10.994222222222222,0.007490427243503413,0.9107116527985564,900,925,1.0,1.0277777777777777,0.027777777777777776,0.6464864864864864,0.5546082854270935,0.6339369099349864,0.07450834657063021,11.01207971572876
A0.60_R0.74_V0.70_P0.60,0.6,0.74,0.7,0.6,11,20271920,0.406,0.33577777777777784,0.2582222222222222,0.6642222222222222,0.5940000000000001,0.5882760744551285,0.42200000000000004,0.6484548272929063,0.0859743985952057,0.9905546486599548,0.10148622345537577,0.5695993669042462,0.5664024591445923,0.43338567852973936,0.05750217256362508,4.460726689974467,0.9210713274000432,10.908,0.00888658278152256,0.9145940983463717,900,928,1.0,1.031111111111111,0.03111111111111111,0.6206896551724138,0.5484080910682678,0.6574112412572861,0.08255618629928851,10.64905595779419
A0.60_R0.74_V0.70_P0.60,0.6,0.74,0.7,0.6,12,20272929,0.40955555555555556,0.338,0.2524444444444444,0.662,0.5904444444444444,0.5926423130522341,0.44422222222222224,0.6493016001969139,0.07792757279449743,0.9883708791750956,0.09747248090434962,0.5699107968674636,0.5689716219902039,0.4350144410133362,0.0570552451893234,4.4427288349469505,0.9203200872449194,10.960000000000003,0.008480617915202725,0.9129118164526376,900,920,1.0,1.0222222222222221,0.022222222222222223,0.6282608695652174,0.5489266514778137,0.6582837934611498,0.07464205566312443,9.975530862808228
A0.60_R0.74_V0.70_P0.60,0.6,0.74,0.7,0.6,13,20273938,0.408,0.32888888888888884,0.26311111111111113,0.6711111111111111,0.5920000000000001,0.58466437108074,0.4153333333333334,0.6426435721476531,0.08325039534034247,0.9922071062895986,0.10190888281960858,0.5698646513766474,0.5641650581359863,0.4386168694496155,0.05713718187461204,4.485914210531447,0.9246941294000431,10.876000000000001,0.00824919399289298,0.9108957041816724,900,922,1.0,1.0244444444444445,0.024444444444444446,0.6648590021691974,0.5540245175361633,0.6517986639198907,0.07974295995813274,9.937147378921509
A0.60_R0.74_V0.70_P0.60,0.6,0.74,0.7,0.6,14,20274947,0.4053333333333333,0.3364444444444444,0.2582222222222222,0.6635555555555556,0.5946666666666667,0.5871665611649829,0.41733333333333333,0.6485809864074121,0.08286680264438803,0.9920221323489143,0.10064511550910549,0.5699340059319976,0.5650378227233886,0.43082667350769044,0.0573308504034761,4.421199044386546,0.9223083950939273,10.980888888888888,0.008971212095000161,0.9153292972771047,900,926,1.0,1.028888888888889,0.028888888888888888,0.6090712742980562,0.544682502746582,0.6575400131268242,0.07955838077305177,9.853059530258179
A0.60_R0.74_V0.70_P0.60,0.6,0.74,0.7,0.6,15,20275956,0.402,0.34800000000000003,0.25,0.652,0.5980000000000001,0.5828422768802985,0.41088888888888886,0.6381086041040951,0.07758053115584448,0.988932896883702,0.100534703785123,0.5678538516931649,0.5607720947265625,0.43498457431793214,0.057196772191185616,4.453422438780467,0.9198700781860292,10.898222222222223,0.00826234704615667,0.912616623236513,900,924,1.0,1.0266666666666666,0.02666666666666667,0.6352813852813853,0.5505538582801819,0.6471506738851472,0.07442876862998471,9.849831819534302
A0.60_R0.74_V0.70_P0.60,0.6,0.74,0.7,0.6,16,20276965,0.41022222222222227,0.33488888888888885,0.2548888888888889,0.6651111111111112,0.5897777777777777,0.5842913760149703,0.4075555555555555,0.6426776534565461,0.08119918544572556,0.990890373468948,0.09983228701132023,0.5683361360113461,0.564301438331604,0.4321634387969971,0.05753196772191185,4.450317955282,0.9168276249491848,10.884888888888888,0.008685077979858583,0.9088266606771636,900,931,1.0,1.0344444444444445,0.034444444444444444,0.6251342642320086,0.54668790102005,0.6514678100551431,0.07807846669312068,10.718532800674438
A0.60_R0.74_V0.70_P0.60,0.6,0.74,0.7,0.6,17,20277974,0.3933333333333333,0.3537777777777778,0.2528888888888889,0.6462222222222223,0.6066666666666666,0.5758142594182332,0.38955555555555554,0.6319425810793892,0.07749198578230891,0.9899664062342732,0.10030863622426178,0.5698541685617247,0.5574508881568909,0.4340327823162079,0.056650527622594676,4.401167376730177,0.9214614800929973,10.889333333333331,0.008001185197220314,0.9173601563940127,900,916,1.0,1.0177777777777777,0.017777777777777778,0.6430131004366813,0.5481071472167969,0.6410264088925004,0.07424602985039663,10.691401481628418
A0.60_R0.74_V0.70_P0.60,0.6,0.74,0.7,0.6,18,20278983,0.39688888888888885,0.3511111111111111,0.252,0.6488888888888888,0.6031111111111112,0.5893244719090943,0.43222222222222223,0.6458041009219145,0.08743044016924136,0.9914578433046011,0.10236185581326143,0.5700981206344639,0.5660696053504943,0.4354589295387268,0.05755679702048418,4.486331331411997,0.9108730444837373,10.95911111111111,0.008972548527214342,0.9117353998679719,900,928,1.0,1.031111111111111,0.03111111111111111,0.6497844827586207,0.5513353943824768,0.6547955912672406,0.08389039169595192,10.230113744735718
A0.60_R0.74_V0.70_P0.60,0.6,0.74,0.7,0.6,19,20279992,0.4015555555555556,0.3433333333333334,0.25511111111111107,0.6566666666666666,0.5984444444444444,0.5787475060560137,0.3971111111111111,0.6365610297792852,0.08733104356951868,0.9916100191796049,0.10487917970324633,0.566797699306209,0.5580951261520386,0.4350251019001007,0.05727126008690256,4.459593883620368,0.914384846210773,11.045333333333334,0.009364667657533373,0.9147021966600078,900,926,1.0,1.028888888888889,0.028888888888888888,0.6414686825053996,0.5502431392669678,0.6457790165832031,0.08386584932328267,10.51749849319458
A0.60_R0.74_V0.70_P0.90,0.6,0.74,0.7,0.9,0,20260821,0.41155555555555556,0.33822222222222215,0.25022222222222223,0.6617777777777778,0.5884444444444444,0.5868899313393751,0.4255555555555555,0.642924509290903,0.08755388038779933,0.9914956168688351,0.10261060053311306,0.5690402726532169,0.5637555837631225,0.440023752450943,0.05661080074487897,4.458861481507619,0.9150795181208028,10.586666666666668,0.008978357355204393,0.9140966130400551,900,913,1.0,1.0144444444444445,0.014444444444444444,0.660460021905805,0.5542529225349426,0.6520346078619422,0.08387606636422285,10.302925825119019
A0.60_R0.74_V0.70_P0.90,0.6,0.74,0.7,0.9,1,20261830,0.43044444444444446,0.3231111111111111,0.2464444444444444,0.676888888888889,0.5695555555555556,0.5982729350852936,0.4531111111111111,0.6604114280424517,0.08655656446468438,0.991030436019019,0.10044413748095839,0.56873478867096,0.5772635650634765,0.44127524614334107,0.05678708876474241,4.48546566576428,0.9227475124532026,10.595555555555556,0.010662274074614649,0.9122998879002018,900,916,1.0,1.0177777777777777,0.017777777777777778,0.6670305676855895,0.5549401044845581,0.6694916414455433,0.08294610442373584,10.386480808258057
A0.60_R0.74_V0.70_P0.90,0.6,0.74,0.7,0.9,2,20262839,0.38622222222222224,0.35177777777777774,0.262,0.6482222222222223,0.6137777777777778,0.5710014308596613,0.3811111111111111,0.6227224281860113,0.08856832286822815,0.9900448135993138,0.10453066738867572,0.5705707505924535,0.550252525806427,0.4364310836791992,0.05677715704531348,4.435440521611108,0.9200521455926275,10.703111111111111,0.008863228278505018,0.9130499245571237,900,916,1.0,1.0177777777777777,0.017777777777777778,0.6441048034934498,0.5509834885597229,0.6321896686838897,0.08477535644301981,10.841908931732178
A0.60_R0.74_V0.70_P0.90,0.6,0.74,0.7,0.9,3,20263848,0.4097777777777778,0.3397777777777778,0.25044444444444447,0.6602222222222223,0.5902222222222222,0.5861663398361161,0.4168888888888889,0.6438790948507984,0.07830351391613843,0.990867336762379,0.09807904876792721,0.5699941480403702,0.5642954277992248,0.43742791295051575,0.0566530105524519,4.435884001731872,0.9189641261383223,10.613777777777777,0.008948291384805638,0.911108109647395,900,913,1.0,1.0144444444444445,0.014444444444444444,0.6396495071193866,0.5510573387145996,0.652909706834962,0.07500107624444885,10.26935601234436
A0.60_R0.74_V0.70_P0.90,0.6,0.74,0.7,0.9,4,20264857,0.39822222222222214,0.34511111111111115,0.25666666666666665,0.654888888888889,0.6017777777777779,0.5808814669982346,0.41111111111111115,0.6337130481735492,0.08648015164943405,0.9927678394748017,0.1044604644756505,0.5697664516501472,0.5580738830566406,0.4336257481575012,0.05682184978274365,4.410377923859491,0.912824113512706,10.505333333333333,0.008754082704906848,0.9096506591426546,900,918,1.0,1.02,0.02,0.6241830065359477,0.5459277629852295,0.642979581922767,0.0827911014221916,10.543368577957153
A0.60_R0.74_V0.70_P0.90,0.6,0.74,0.7,0.9,5,20265866,0.4171111111111111,0.33866666666666667,0.24422222222222223,0.6613333333333334,0.5828888888888889,0.580691516592477,0.40511111111111114,0.6366397940626807,0.08586473348667976,0.9913148542834659,0.10381844328892126,0.5679424145455666,0.5601685547828674,0.433836954832077,0.056687771570453134,4.402132324695588,0.9242715307151691,10.510666666666665,0.008787932721732172,0.9127811078027241,900,915,1.0,1.0166666666666666,0.016666666666666666,0.6196721311475409,0.5463204383850098,0.6456958812340098,0.08236556672260797,10.325721263885498
A0.60_R0.74_V0.70_P0.90,0.6,0.74,0.7,0.9,6,20266875,0.42133333333333334,0.3424444444444444,0.23622222222222222,0.6575555555555556,0.5786666666666667,0.5846488527563921,0.4144444444444445,0.6432885166898739,0.08608708718812466,0.9926836705467754,0.10276621958373297,0.5689079946413701,0.5639355778694153,0.43832719802856446,0.05641216635630045,4.426086256557041,0.9183997434550057,10.447555555555557,0.00993743617508881,0.9127951084967072,900,910,1.0,1.011111111111111,0.011111111111111112,0.6571428571428571,0.550755500793457,0.6523675703651782,0.08255855803447809,10.118792057037354
A0.60_R0.74_V0.70_P0.90,0.6,0.74,0.7,0.9,7,20267884,0.396,0.34422222222222226,0.2597777777777778,0.6557777777777778,0.604,0.5818518212987872,0.41511111111111115,0.6385319358740604,0.08955834482523245,0.9918820553009162,0.10643638303667427,0.5705306850610153,0.5628093600273132,0.43677411675453187,0.05690378646803228,4.4488641225496925,0.9194520293533595,10.53511111111111,0.008715379324462676,0.9117290355236258,900,917,1.0,1.018888888888889,0.01888888888888889,0.6401308615049073,0.5503920912742615,0.6475976756499401,0.08591334725328581,10.168348550796509
