condition,ai_access_mean,ai_reliability,verification_support,peer_response_probability,metric,mean,ci_low,ci_high,n
A0.60_R0.90_V0.70_P0.90,0.6,0.9,0.7,0.9,final_mean_knowledge,0.6652158733161235,0.6615834369213975,0.6688483097108495,20
A0.60_R0.90_V0.70_P0.90,0.6,0.9,0.7,0.9,final_knowledge_gini,0.07290940354361954,0.07108610040274672,0.07473270668449235,20
A0.60_R0.90_V0.70_P0.90,0.6,0.9,0.7,0.9,final_knowledge_rank_corr_with_initial,0.9821652201202772,0.9812327835799403,0.9830976566606141,20
A0.60_R0.90_V0.70_P0.90,0.6,0.9,0.7,0.9,final_performance_gini,0.09151879356525523,0.09088307552331124,0.09215451160719923,20
A0.60_R0.90_V0.70_P0.90,0.6,0.9,0.7,0.9,final_mean_ai_trust,0.6678319478313386,0.6673397283881571,0.66832416727452,20
A0.60_R0.90_V0.70_P0.90,0.6,0.9,0.7,0.9,final_mean_peer_trust,0.5698127542734147,0.5671872122743841,0.5724382962724454,20
A0.60_R0.90_V0.70_P0.90,0.6,0.9,0.7,0.9,final_mean_tie_strength,0.43359390681982035,0.4324909784889006,0.4346968351507401,20
A0.60_R0.90_V0.70_P0.90,0.6,0.9,0.7,0.9,final_network_density,0.05660657976412163,0.05652232906197654,0.056690830466266724,20
A0.60_R0.90_V0.70_P0.90,0.6,0.9,0.7,0.9,final_mean_weighted_degree,4.393380089145236,4.381098885345272,4.405661292945199,20
A0.60_R0.90_V0.70_P0.90,0.6,0.9,0.7,0.9,final_recent_active_tie_fraction,0.9016465279776174,0.898224351372835,0.9050687045823997,20
A0.60_R0.90_V0.70_P0.90,0.6,0.9,0.7,0.9,final_mean_unique_peer_partners,10.522177777777776,10.493353518893198,10.551002036662354,20
A0.60_R0.90_V0.70_P0.90,0.6,0.9,0.7,0.9,final_mean_peer_marginal,0.005266386334997485,0.005025765492057186,0.005507007177937784,20
A0.60_R0.90_V0.70_P0.90,0.6,0.9,0.7,0.9,final_mean_ai_availability_probability,0.9130001396225707,0.9119007619146877,0.9140995173304536,20
A0.60_R0.90_V0.70_P0.90,0.6,0.9,0.7,0.9,edge_retention_ratio,1.0,1.0,1.0,20
A0.60_R0.90_V0.70_P0.90,0.6,0.9,0.7,0.9,edge_count_ratio,1.0143888888888888,1.01282906896136,1.0159487088164176,20
A0.60_R0.90_V0.70_P0.90,0.6,0.9,0.7,0.9,new_edge_ratio,0.014388888888888849,0.012829068961360011,0.015948708816417686,20
A0.60_R0.90_V0.70_P0.90,0.6,0.9,0.7,0.9,strong_tie_fraction,0.6261027759970383,0.6188637219591527,0.633341830034924,20
A0.85_R0.55_V0.30_P0.60,0.85,0.55,0.3,0.6,final_peer_share,0.4229333333333334,0.41824272765680637,0.4276239390098604,20
A0.85_R0.55_V0.30_P0.60,0.85,0.55,0.3,0.6,final_ai_share,0.3227444444444444,0.3184918405463495,0.3269970483425393,20
A0.85_R0.55_V0.30_P0.60,0.85,0.55,0.3,0.6,final_hybrid_share,0.2543222222222222,0.25043876367339435,0.2582056807710501,20
A0.85_R0.55_V0.30_P0.60,0.85,0.55,0.3,0.6,final_human_interaction_rate,0.6772555555555554,0.6730029516574605,0.6815081594536503,20
A0.85_R0.55_V0.30_P0.60,0.85,0.55,0.3,0.6,final_ai_use_rate,0.5770666666666668,0.5723760609901398,0.5817572723431939,20
A0.85_R0.55_V0.30_P0.60,0.85,0.55,0.3,0.6,final_mean_quality,0.5597074090385927,0.5562050655258357,0.5632097525513498,20
A0.85_R0.55_V0.30_P0.60,0.85,0.55,0.3,0.6,final_success_rate,0.35219999999999996,0.34218643331801385,0.36221356668198607,20
A0.85_R0.55_V0.30_P0.60,0.85,0.55,0.3,0.6,final_mean_knowledge,0.6231707123662618,0.6187621570507441,0.6275792676817794,20
A0.85_R0.55_V0.30_P0.60,0.85,0.55,0.3,0.6,final_knowledge_gini,0.09418831016632759,0.09186176083998338,0.0965148594926718,20
A0.85_R0.55_V0.30_P0.60,0.85,0.55,0.3,0.6,final_knowledge_rank_corr_with_initial,0.9948443832013341,0.9945289950064808,0.9951597713961873,20
A0.85_R0.55_V0.30_P0.60,0.85,0.55,0.3,0.6,final_performance_gini,0.11318855742322387,0.11179503943049711,0.11458207541595063,20
A0.85_R0.55_V0.30_P0.60,0.85,0.55,0.3,0.6,final_mean_ai_trust,0.451345135771697,0.45095279491389356,0.4517374766295004,20
A0.85_R0.55_V0.30_P0.60,0.85,0.55,0.3,0.6,final_mean_peer_trust,0.5551787182092667,0.5522610722138556,0.5580963642046778,20
A0.85_R0.55_V0.30_P0.60,0.85,0.55,0.3,0.6,final_mean_tie_strength,0.43648594045639033,0.43532245612637976,0.4376494247864009,20
A0.85_R0.55_V0.30_P0.60,0.85,0.55,0.3,0.6,final_network_density,0.05787188081936682,0.057696082179456605,0.05804767945927703,20
A0.85_R0.55_V0.30_P0.60,0.85,0.55,0.3,0.6,final_mean_weighted_degree,4.521413985633849,4.507196866321826,4.535631104945872,20
A0.85_R0.55_V0.30_P0.60,0.85,0.55,0.3,0.6,final_recent_active_tie_fraction,0.9197042946806725,0.9170477208318019,0.9223608685295431,20
A0.85_R0.55_V0.30_P0.60,0.85,0.55,0.3,0.6,final_mean_unique_peer_partners,10.95408888888889,10.909102365788382,10.999075411989399,20
A0.85_R0.55_V0.30_P0.60,0.85,0.55,0.3,0.6,final_mean_peer_marginal,0.01265192353508476,0.01225624552670672,0.0130476015434628,20
A0.85_R0.55_V0.30_P0.60,0.85,0.55,0.3,0.6,final_mean_ai_availability_probability,0.950696947581004,0.9501204401075877,0.9512734550544203,20
A0.85_R0.55_V0.30_P0.60,0.85,0.55,0.3,0.6,edge_retention_ratio,1.0,1.0,1.0,20
A0.85_R0.55_V0.30_P0.60,0.85,0.55,0.3,0.6,edge_count_ratio,1.0394999999999999,1.0363595573895066,1.0426404426104932,20
A0.85_R0.55_V0.30_P0.60,0.85,0.55,0.3,0.6,new_edge_ratio,0.03949999999999995,0.03635955738950659,0.042640442610493316,20
A0.85_R0.55_V0.30_P0.60,0.85,0.55,0.3,0.6,strong_tie_fraction,0.6411104266845975,0.6347034637874068,0.6475173895817882,20
A0.85_R0.55_V0.30_P0.90,0.85,0.55,0.3,0.9,final_peer_share,0.4245444444444445,0.4202288260261512,0.4288600628627378,20
A0.85_R0.55_V0.30_P0.90,0.85,0.55,0.3,0.9,final_ai_share,0.32505555555555554,0.32056761302131137,0.3295434980897997,20
A0.85_R0.55_V0.30_P0.90,0.85,0.55,0.3,0.9,final_hybrid_share,0.25039999999999996,0.24639385477365225,0.2544061452263477,20
A0.85_R0.55_V0.30_P0.90,0.85,0.55,0.3,0.9,final_human_interaction_rate,0.6749444444444443,0.6704565019102001,0.6794323869786886,20
A0.85_R0.55_V0.30_P0.90,0.85,0.55,0.3,0.9,final_ai_use_rate,0.5754555555555556,0.5711399371372623,0.5797711739738489,20
A0.85_R0.55_V0.30_P0.90,0.85,0.55,0.3,0.9,final_mean_quality,0.5603519614936574,0.5570227074816007,0.5636812155057142,20
A0.85_R0.55_V0.30_P0.90,0.85,0.55,0.3,0.9,final_success_rate,0.35484444444444446,0.34611498139254965,0.3635739074963393,20
A0.85_R0.55_V0.30_P0.90,0.85,0.55,0.3,0.9,final_mean_knowledge,0.6234408876006956,0.6190755461036295,0.6278062290977617,20
A0.85_R0.55_V0.30_P0.90,0.85,0.55,0.3,0.9,final_knowledge_gini,0.09412832230147675,0.09179543067326189,0.0964612139296916,20
A0.85_R0.55_V0.30_P0.90,0.85,0.55,0.3,0.9,final_knowledge_rank_corr_with_initial,0.9946382504343232,0.9943260922111751,0.9949504086574713,20
A0.85_R0.55_V0.30_P0.90,0.85,0.55,0.3,0.9,final_performance_gini,0.11339980500687448,0.11202501445804823,0.11477459555570073,20
A0.85_R0.55_V0.30_P0.90,0.85,0.55,0.3,0.9,final_mean_ai_trust,0.45140548112357504,0.45092150716221335,0.4518894550849367,20
A0.85_R0.55_V0.30_P0.90,0.85,0.55,0.3,0.9,final_mean_peer_trust,0.5557930179834366,0.552945784599321,0.5586402513675522,20
A0.85_R0.55_V0.30_P0.90,0.85,0.55,0.3,0.9,final_mean_tie_strength,0.4383723821043968,0.4371573107255309,0.43958745348326267,20
A0.85_R0.55_V0.30_P0.90,0.85,0.55,0.3,0.9,final_network_density,0.05713507138423336,0.05700535628385647,0.05726478648461025,20
A0.85_R0.55_V0.30_P0.90,0.85,0.55,0.3,0.9,final_mean_weighted_degree,4.483183889608913,4.472054584826025,4.494313194391801,20
A0.85_R0.55_V0.30_P0.90,0.85,0.55,0.3,0.9,final_recent_active_tie_fraction,0.9247067986937795,0.9229303017072931,0.9264832956802659,20
A0.85_R0.55_V0.30_P0.90,0.85,0.55,0.3,0.9,final_mean_unique_peer_partners,10.60911111111111,10.562540726515692,10.655681495706528,20
A0.85_R0.55_V0.30_P0.90,0.85,0.55,0.3,0.9,final_mean_peer_marginal,0.012857472307720491,0.012545764481371149,0.013169180134069834,20
A0.85_R0.55_V0.30_P0.90,0.85,0.55,0.3,0.9,final_mean_ai_availability_probability,0.950696947581004,0.9501204401075877,0.9512734550544203,20
A0.85_R0.55_V0.30_P0.90,0.85,0.55,0.3,0.9,edge_retention_ratio,1.0,1.0,1.0,20
A0.85_R0.55_V0.30_P0.90,0.85,0.55,0.3,0.9,edge_count_ratio,1.0247777777777778,1.0222521122428945,1.027303443312661,20
A0.85_R0.55_V0.30_P0.90,0.85,0.55,0.3,0.9,new_edge_ratio,0.024777777777777732,0.022252112242894525,0.02730344331266094,20
A0.85_R0.55_V0.30_P0.90,0.85,0.55,0.3,0.9,strong_tie_fraction,0.6504878792345563,0.64303469313734,0.6579410653317727,20
A0.85_R0.55_V0.70_P0.60,0.85,0.55,0.7,0.6,final_peer_share,0.3995444444444444,0.39420690178517803,0.4048819871037108,20
A0.85_R0.55_V0.70_P0.60,0.85,0.55,0.7,0.6,final_ai_share,0.33198888888888894,0.3271486099102114,0.3368291678675665,20
A0.85_R0.55_V0.70_P0.60,0.85,0.55,0.7,0.6,final_hybrid_share,0.2684666666666667,0.2644043148201135,0.27252901851321987,20
A0.85_R0.55_V0.70_P0.60,0.85,0.55,0.7,0.6,final_human_interaction_rate,0.6680111111111111,0.6631708321324336,0.6728513900897887,20
A0.85_R0.55_V0.70_P0.60,0.85,0.55,0.7,0.6,final_ai_use_rate,0.6004555555555556,0.5951180128962892,0.6057930982148221,20
A0.85_R0.55_V0.70_P0.60,0.85,0.55,0.7,0.6,final_mean_quality,0.5623331702774902,0.5589111188104379,0.5657552217445425,20
A0.85_R0.55_V0.70_P0.60,0.85,0.55,0.7,0.6,final_success_rate,0.358811111111111,0.349601948999014,0.36802027322320807,20
A0.85_R0.55_V0.70_P0.60,0.85,0.55,0.7,0.6,final_mean_knowledge,0.6237884048143578,0.6193853729903135,0.6281914366384022,20
A0.85_R0.55_V0.70_P0.60,0.85,0.55,0.7,0.6,final_knowledge_gini,0.09376191182488874,0.09152361980762305,0.09600020384215444,20
A0.85_R0.55_V0.70_P0.60,0.85,0.55,0.7,0.6,final_knowledge_rank_corr_with_initial,0.9946062858941949,0.9942346607062722,0.9949779110821175,20
A0.85_R0.55_V0.70_P0.60,0.85,0.55,0.7,0.6,final_performance_gini,0.11236882668819514,0.11122318455131218,0.11351446882507811,20
A0.85_R0.55_V0.70_P0.60,0.85,0.55,0.7,0.6,final_mean_ai_trust,0.4513256400900505,0.45079781989135675,0.45185346028874424,20
A0.85_R0.55_V0.70_P0.60,0.85,0.55,0.7,0.6,final_mean_peer_trust,0.5549128851890565,0.5519551696740685,0.5578706007040444,20
A0.85_R0.55_V0.70_P0.60,0.85,0.55,0.7,0.6,final_mean_tie_strength,0.4360404775738716,0.4348924375813675,0.4371885175663757,20
A0.85_R0.55_V0.70_P0.60,0.85,0.55,0.7,0.6,final_network_density,0.05796089385474856,0.05777105991035982,0.058150727799137304,20
A0.85_R0.55_V0.70_P0.60,0.85,0.55,0.7,0.6,final_mean_weighted_degree,4.523745760737524,4.508705220905467,4.538786300569582,20
A0.85_R0.55_V0.70_P0.60,0.85,0.55,0.7,0.6,final_recent_active_tie_fraction,0.9179056520791808,0.9149833321190899,0.9208279720392718,20
A0.85_R0.55_V0.70_P0.60,0.85,0.55,0.7,0.6,final_mean_unique_peer_partners,10.966999999999999,10.92406791577807,11.009932084221928,20
A0.85_R0.55_V0.70_P0.60,0.85,0.55,0.7,0.6,final_mean_peer_marginal,0.01263398941673489,0.012320686575012688,0.012947292258457092,20
A0.85_R0.55_V0.70_P0.60,0.85,0.55,0.7,0.6,final_mean_ai_availability_probability,0.950696947581004,0.9501204401075877,0.9512734550544203,20
A0.85_R0.55_V0.70_P0.60,0.85,0.55,0.7,0.6,edge_retention_ratio,1.0,1.0,1.0,20
A0.85_R0.55_V0.70_P0.60,0.85,0.55,0.7,0.6,edge_count_ratio,1.0406111111111112,1.0371970711087766,1.0440251511134457,20
A0.85_R0.55_V0.70_P0.60,0.85,0.55,0.7,0.6,new_edge_ratio,0.04061111111111106,0.03719707110877651,0.04402515111344562,20
A0.85_R0.55_V0.70_P0.60,0.85,0.55,0.7,0.6,strong_tie_fraction,0.6378823267901923,0.6309990135004806,0.644765640079904,20
A0.85_R0.55_V0.70_P0.90,0.85,0.55,0.7,0.9,final_peer_share,0.40059999999999996,0.39537885174141907,0.40582114825858084,20
A0.85_R0.55_V0.70_P0.90,0.85,0.55,0.7,0.9,final_ai_share,0.33166666666666667,0.32607563857042177,0.33725769476291156,20
A0.85_R0.55_V0.70_P0.90,0.85,0.55,0.7,0.9,final_hybrid_share,0.2677333333333333,0.2638074290832665,0.27165923758340016,20
A0.85_R0.55_V0.70_P0.90,0.85,0.55,0.7,0.9,final_human_interaction_rate,0.6683333333333333,0.6627423052370884,0.6739243614295782,20
A0.85_R0.55_V0.70_P0.90,0.85,0.55,0.7,0.9,final_ai_use_rate,0.5993999999999999,0.594178851741419,0.6046211482585808,20
A0.85_R0.55_V0.70_P0.90,0.85,0.55,0.7,0.9,final_mean_quality,0.562735011413528,0.5591190294808852,0.5663509933461708,20
A0.85_R0.55_V0.70_P0.90,0.85,0.55,0.7,0.9,final_success_rate,0.3595,0.3487419376425196,0.3702580623574804,20
A0.85_R0.55_V0.70_P0.90,0.85,0.55,0.7,0.9,final_mean_knowledge,0.6241584917010772,0.6197377445891572,0.6285792388129972,20
A0.85_R0.55_V0.70_P0.90,0.85,0.55,0.7,0.9,final_knowledge_gini,0.09373951188451449,0.09144015571158068,0.0960388680574483,20
A0.85_R0.55_V0.70_P0.90,0.85,0.55,0.7,0.9,final_knowledge_rank_corr_with_initial,0.9944633575081936,0.9940398842341216,0.9948868307822656,20
A0.85_R0.55_V0.70_P0.90,0.85,0.55,0.7,0.9,final_performance_gini,0.11240652053038344,0.11123289527608676,0.11358014578468012,20
A0.85_R0.55_V0.70_P0.90,0.85,0.55,0.7,0.9,final_mean_ai_trust,0.4512751648661741,0.45087053481510003,0.45167979491724813,20
A0.85_R0.55_V0.70_P0.90,0.85,0.55,0.7,0.9,final_mean_peer_trust,0.5558796314001084,0.5529651343477505,0.5587941284524663,20
A0.85_R0.55_V0.70_P0.90,0.85,0.55,0.7,0.9,final_mean_tie_strength,0.4380368567705154,0.43695641752802544,0.43911729601300536,20
A0.85_R0.55_V0.70_P0.90,0.85,0.55,0.7,0.9,final_network_density,0.05718572315332089,0.05705425553630652,0.057317190770335265,20
A0.85_R0.55_V0.70_P0.90,0.85,0.55,0.7,0.9,final_mean_weighted_degree,4.483779955715604,4.470301215202769,4.497258696228439,20
A0.85_R0.55_V0.70_P0.90,0.85,0.55,0.7,0.9,final_recent_active_tie_fraction,0.920830729348682,0.9188320369548308,0.9228294217425332,20
A0.85_R0.55_V0.70_P0.90,0.85,0.55,0.7,0.9,final_mean_unique_peer_partners,10.61431111111111,10.569351702894814,10.659270519327407,20
A0.85_R0.55_V0.70_P0.90,0.85,0.55,0.7,0.9,final_mean_peer_marginal,0.012541890928296228,0.01221466849283079,0.012869113363761666,20
A0.85_R0.55_V0.70_P0.90,0.85,0.55,0.7,0.9,final_mean_ai_availability_probability,0.950696947581004,0.9501204401075877,0.9512734550544203,20
A0.85_R0.55_V0.70_P0.90,0.85,0.55,0.7,0.9,edge_retention_ratio,1.0,1.0,1.0,20
A0.85_R0.55_V0.70_P0.90,0.85,0.55,0.7,0.9,edge_count_ratio,1.0254999999999999,1.0231776329154074,1.0278223670845923,20
A0.85_R0.55_V0.70_P0.90,0.85,0.55,0.7,0.9,new_edge_ratio,0.025499999999999957,0.023177632915407604,0.02782236708459231,20
A0.85_R0.55_V0.70_P0.90,0.85,0.55,0.7,0.9,strong_tie_fraction,0.6488611868923441,0.6415959597427742,0.656126414041914,20
A0.85_R0.74_V0.30_P0.60,0.85,0.74,0.3,0.6,final_peer_share,0.3636222222222222,0.3574264259162298,0.36981801852821455,20
A0.85_R0.74_V0.30_P0.60,0.85,0.74,0.3,0.6,final_ai_share,0.3824777777777778,0.37674837574521763,0.388207179810338,20
A0.85_R0.74_V0.30_P0.60,0.85,0.74,0.3,0.6,final_hybrid_share,0.2538999999999999,0.2508499387689247,0.2569500612310751,20
A0.85_R0.74_V0.30_P0.60,0.85,0.74,0.3,0.6,final_human_interaction_rate,0.6175222222222223,0.6117928201896622,0.6232516242547824,20
A0.85_R0.74_V0.30_P0.60,0.85,0.74,0.3,0.6,final_ai_use_rate,0.6363777777777778,0.6301819814717855,0.6425735740837701,20
A0.85_R0.74_V0.30_P0.60,0.85,0.74,0.3,0.6,final_mean_quality,0.5807790264728919,0.5777501824774938,0.5838078704682901,20
A0.85_R0.74_V0.30_P0.60,0.85,0.74,0.3,0.6,final_success_rate,0.40295555555555546,0.39310510886378497,0.41280600224732594,20
A0.85_R0.74_V0.30_P0.60,0.85,0.74,0.3,0.6,final_mean_knowledge,0.6398814755426308,0.6358497713641571,0.6439131797211044,20
A0.85_R0.74_V0.30_P0.60,0.85,0.74,0.3,0.6,final_knowledge_gini,0.08383381790106725,0.08175672759292558,0.08591090820920892,20
A0.85_R0.74_V0.30_P0.60,0.85,0.74,0.3,0.6,final_knowledge_rank_corr_with_initial,0.9907556632804828,0.9900601089553485,0.9914512176056172,20
A0.85_R0.74_V0.30_P0.60,0.85,0.74,0.3,0.6,final_performance_gini,0.10260216908806348,0.10154110062499733,0.10366323755112963,20
A0.85_R0.74_V0.30_P0.60,0.85,0.74,0.3,0.6,final_mean_ai_trust,0.5691581469526659,0.5685260713457986,0.5697902225595332,20
A0.85_R0.74_V0.30_P0.60,0.85,0.74,0.3,0.6,final_mean_peer_trust,0.5590580804347991,0.5564485091624356,0.5616676517071626,20
A0.85_R0.74_V0.30_P0.60,0.85,0.74,0.3,0.6,final_mean_tie_strength,0.4333018202185631,0.4320616377253963,0.43454200271172994,20
A0.85_R0.74_V0.30_P0.60,0.85,0.74,0.3,0.6,final_network_density,0.05726430788330226,0.05710891817240483,0.05741969759419969,20
A0.85_R0.74_V0.30_P0.60,0.85,0.74,0.3,0.6,final_mean_weighted_degree,4.441319515856107,4.429583661739688,4.453055369972526,20
A0.85_R0.74_V0.30_P0.60,0.85,0.74,0.3,0.6,final_recent_active_tie_fraction,0.9001067018279331,0.896575773625567,0.9036376300302992,20
A0.85_R0.74_V0.30_P0.60,0.85,0.74,0.3,0.6,final_mean_unique_peer_partners,10.890644444444444,10.846825091349361,10.934463797539527,20
A0.85_R0.74_V0.30_P0.60,0.85,0.74,0.3,0.6,final_mean_peer_marginal,0.008092377963919348,0.007626735140563153,0.008558020787275545,20
A0.85_R0.74_V0.30_P0.60,0.85,0.74,0.3,0.6,final_mean_ai_availability_probability,0.950696947581004,0.9501204401075877,0.9512734550544203,20
A0.85_R0.74_V0.30_P0.60,0.85,0.74,0.3,0.6,edge_retention_ratio,1.0,1.0,1.0,20
A0.85_R0.74_V0.30_P0.60,0.85,0.74,0.3,0.6,edge_count_ratio,1.027388888888889,1.0243273887120214,1.0304503890657564,20
A0.85_R0.74_V0.30_P0.60,0.85,0.74,0.3,0.6,new_edge_ratio,0.02738888888888884,0.02432738871202136,0.030450389065756322,20
A0.85_R0.74_V0.30_P0.60,0.85,0.74,0.3,0.6,strong_tie_fraction,0.6257060114647397,0.6170647914572158,0.6343472314722636,20
A0.85_R0.74_V0.30_P0.90,0.85,0.74,0.3,0.9,final_peer_share,0.36595555555555553,0.36175693282935,0.37015417828176106,20
A0.85_R0.74_V0.30_P0.90,0.85,0.74,0.3,0.9,final_ai_share,0.37847777777777775,0.37342472546886885,0.38353083008668665,20
A0.85_R0.74_V0.30_P0.90,0.85,0.74,0.3,0.9,final_hybrid_share,0.25556666666666666,0.25253683084588496,0.25859650248744837,20
A0.85_R0.74_V0.30_P0.90,0.85,0.74,0.3,0.9,final_human_interaction_rate,0.6215222222222222,0.6164691699133132,0.6265752745311312,20
A0.85_R0.74_V0.30_P0.90,0.85,0.74,0.3,0.9,final_ai_use_rate,0.6340444444444444,0.6298458217182389,0.6382430671706499,20
A0.85_R0.74_V0.30_P0.90,0.85,0.74,0.3,0.9,final_mean_quality,0.5813614960188241,0.5781910412010018,0.5845319508366464,20
A0.85_R0.74_V0.30_P0.90,0.85,0.74,0.3,0.9,final_success_rate,0.4044,0.3955467225553058,0.41325327744469414,20
A0.85_R0.74_V0.30_P0.90,0.85,0.74,0.3,0.9,final_mean_knowledge,0.6401223935850286,0.636115326015416,0.6441294611546413,20
A0.85_R0.74_V0.30_P0.90,0.85,0.74,0.3,0.9,final_knowledge_gini,0.08372936233993958,0.08167328789653824,0.08578543678334091,20
A0.85_R0.74_V0.30_P0.90,0.85,0.74,0.3,0.9,final_knowledge_rank_corr_with_initial,0.9908334031600543,0.9902114238740972,0.9914553824460114,20
A0.85_R0.74_V0.30_P0.90,0.85,0.74,0.3,0.9,final_performance_gini,0.10246344128913806,0.10134191963549671,0.10358496294277941,20
A0.85_R0.74_V0.30_P0.90,0.85,0.74,0.3,0.9,final_mean_ai_trust,0.5688882149403021,0.5683989979202457,0.5693774319603584,20
A0.85_R0.74_V0.30_P0.90,0.85,0.74,0.3,0.9,final_mean_peer_trust,0.5599614520072937,0.5572469366458084,0.5626759673687791,20
A0.85_R0.74_V0.30_P0.90,0.85,0.74,0.3,0.9,final_mean_tie_strength,0.4346974399685859,0.4335767047196261,0.4358181752175457,20
A0.85_R0.74_V0.30_P0.90,0.85,0.74,0.3,0.9,final_network_density,0.056787461204220936,0.05666489777825787,0.056910024630184006,20
A0.85_R0.74_V0.30_P0.90,0.85,0.74,0.3,0.9,final_mean_weighted_degree,4.41860973376433,4.405700053296575,4.431519414232086,20
A0.85_R0.74_V0.30_P0.90,0.85,0.74,0.3,0.9,final_recent_active_tie_fraction,0.902909262261322,0.9001208189941656,0.9056977055284783,20
A0.85_R0.74_V0.30_P0.90,0.85,0.74,0.3,0.9,final_mean_unique_peer_partners,10.594177777777778,10.541150984486748,10.647204571068809,20
A0.85_R0.74_V0.30_P0.90,0.85,0.74,0.3,0.9,final_mean_peer_marginal,0.008123197970889675,0.0077768408397338225,0.008469555102045527,20
A0.85_R0.74_V0.30_P0.90,0.85,0.74,0.3,0.9,final_mean_ai_availability_probability,0.950696947581004,0.9501204401075877,0.9512734550544203,20
A0.85_R0.74_V0.30_P0.90,0.85,0.74,0.3,0.9,edge_retention_ratio,1.0,1.0,1.0,20
A0.85_R0.74_V0.30_P0.90,0.85,0.74,0.3,0.9,edge_count_ratio,1.0179444444444443,1.0156233033686926,1.020265585520196,20
A0.85_R0.74_V0.30_P0.90,0.85,0.74,0.3,0.9,new_edge_ratio,0.0179444444444444,0.015623303368692713,0.020265585520196083,20
A0.85_R0.74_V0.30_P0.90,0.85,0.74,0.3,0.9,strong_tie_fraction,0.6299831146085032,0.6230224981563758,0.6369437310606306,20
A0.85_R0.74_V0.70_P0.60,0.85,0.74,0.7,0.6,final_peer_share,0.3542333333333333,0.3494149807456812,0.35905168592098535,20
A0.85_R0.74_V0.70_P0.60,0.85,0.74,0.7,0.6,final_ai_share,0.3796222222222222,0.37447188296613254,0.38477256147831185,20
A0.85_R0.74_V0.70_P0.60,0.85,0.74,0.7,0.6,final_hybrid_share,0.2661444444444444,0.2637698618405782,0.2685190270483106,20
A0.85_R0.74_V0.70_P0.60,0.85,0.74,0.7,0.6,final_human_interaction_rate,0.6203777777777778,0.6152274385216882,0.6255281170338675,20
A0.85_R0.74_V0.70_P0.60,0.85,0.74,0.7,0.6,final_ai_use_rate,0.6457666666666666,0.6409483140790145,0.6505850192543187,20
A0.85_R0.74_V0.70_P0.60,0.85,0.74,0.7,0.6,final_mean_quality,0.5835674606628289,0.5805324184664103,0.5866025028592475,20
A0.85_R0.74_V0.70_P0.60,0.85,0.74,0.7,0.6,final_success_rate,0.4126666666666666,0.4036970311659228,0.42163630216741044,20
A0.85_R0.74_V0.70_P0.60,0.85,0.74,0.7,0.6,final_mean_knowledge,0.6409385470090967,0.6369715667560354,0.644905527262158,20
A0.85_R0.74_V0.70_P0.60,0.85,0.74,0.7,0.6,final_knowledge_gini,0.08325715724134826,0.08119379207197686,0.08532052241071966,20
A0.85_R0.74_V0.70_P0.60,0.85,0.74,0.7,0.6,final_knowledge_rank_corr_with_initial,0.9904121266845642,0.9897092828974614,0.9911149704716671,20
A0.85_R0.74_V0.70_P0.60,0.85,0.74,0.7,0.6,final_performance_gini,0.10192801397560491,0.10092456253576527,0.10293146541544455,20
A0.85_R0.74_V0.70_P0.60,0.85,0.74,0.7,0.6,final_mean_ai_trust,0.568601610824465,0.5681171275306887,0.5690860941182414,20
A0.85_R0.74_V0.70_P0.60,0.85,0.74,0.7,0.6,final_mean_peer_trust,0.5595658676624298,0.557063953787474,0.5620677815373856,20
A0.85_R0.74_V0.70_P0.60,0.85,0.74,0.7,0.6,final_mean_tie_strength,0.4333081949353218,0.43222472335856327,0.43439166651208033,20
A0.85_R0.74_V0.70_P0.60,0.85,0.74,0.7,0.6,final_network_density,0.057357666045934154,0.057210017186449566,0.05750531490541874,20
A0.85_R0.74_V0.70_P0.60,0.85,0.74,0.7,0.6,final_mean_weighted_degree,4.448684001191458,4.43449595805469,4.4628720443282255,20
A0.85_R0.74_V0.70_P0.60,0.85,0.74,0.7,0.6,final_recent_active_tie_fraction,0.9002263309464557,0.8972505987806892,0.9032020631122221,20
A0.85_R0.74_V0.70_P0.60,0.85,0.74,0.7,0.6,final_mean_unique_peer_partners,10.929555555555558,10.88420596665492,10.974905144456196,20
A0.85_R0.74_V0.70_P0.60,0.85,0.74,0.7,0.6,final_mean_peer_marginal,0.008272397221499845,0.007949224446708618,0.008595569996291073,20
A0.85_R0.74_V0.70_P0.60,0.85,0.74,0.7,0.6,final_mean_ai_availability_probability,0.950696947581004,0.9501204401075877,0.9512734550544203,20
A0.85_R0.74_V0.70_P0.60,0.85,0.74,0.7,0.6,edge_retention_ratio,1.0,1.0,1.0,20
A0.85_R0.74_V0.70_P0.60,0.85,0.74,0.7,0.6,edge_count_ratio,1.0290555555555554,1.0262818660223978,1.031829245088713,20
A0.85_R0.74_V0.70_P0.60,0.85,0.74,0.7,0.6,new_edge_ratio,0.02905555555555551,0.026281866022397952,0.03182924508871307,20
A0.85_R0.74_V0.70_P0.60,0.85,0.74,0.7,0.6,strong_tie_fraction,0.6247028136877326,0.6172527824484196,0.6321528449270456,20
A0.85_R0.74_V0.70_P0.90,0.85,0.74,0.7,0.9,final_peer_share,0.3557777777777778,0.35111683157267265,0.36043872398288296,20
A0.85_R0.74_V0.70_P0.90,0.85,0.74,0.7,0.9,final_ai_share,0.3784666666666666,0.37312204386368913,0.3838112894696441,20
