factor,level,multiplier,replication,seed,final_peer_share,final_ai_share,final_hybrid_share,final_human_interaction_rate,final_ai_use_rate,final_mean_quality,final_success_rate,final_mean_knowledge,final_knowledge_gini,final_knowledge_rank_corr_with_initial,final_performance_gini,final_mean_ai_trust,final_mean_peer_trust,final_mean_tie_strength,final_network_density,final_mean_weighted_degree,final_recent_active_tie_fraction,final_mean_unique_peer_partners,final_mean_peer_marginal,final_mean_ai_availability_probability,initial_edge_count,final_edge_count,edge_retention_ratio,edge_count_ratio,new_edge_ratio,strong_tie_fraction,initial_mean_tie,final_mean_skill,final_skill_gini,runtime_seconds
trust_learning_rate,-20%,0.8,7,20267884,0.39644444444444443,0.3606666666666667,0.2428888888888889,0.6393333333333333,0.6035555555555556,0.587103650157944,0.42733333333333334,0.6427682485481268,0.08775360001288361,0.9906735769527671,0.10324121635525328,0.5935379519047635,0.5551089549064636,0.43611144661903384,0.056695220360024834,4.425817502763535,0.9101758197553125,10.75288888888889,0.008425372215730057,0.9117290355236258,900,914,1.0,1.0155555555555555,0.015555555555555555,0.6345733041575492,0.5503920912742615,0.6520493885122179,0.08407779597917209,10.243833065032959
trust_learning_rate,-20%,0.8,8,20268893,0.4031111111111111,0.34422222222222215,0.25266666666666665,0.6557777777777778,0.5968888888888889,0.5890154674578111,0.43422222222222223,0.6449095505241467,0.08494796398603849,0.9891042068929741,0.10216305839192075,0.5930160985481496,0.5547406888008117,0.43422563552856447,0.05711235257603973,4.439097749974993,0.9104892155652563,10.781777777777775,0.008830113325045104,0.9148628309667842,900,921,1.0,1.0233333333333334,0.023333333333333334,0.6123778501628665,0.5488340258598328,0.6542521218651274,0.08126446916909535,10.65658187866211
trust_learning_rate,-20%,0.8,9,20269902,0.38911111111111113,0.3653333333333334,0.2455555555555556,0.6346666666666667,0.6108888888888889,0.5934077512818569,0.436888888888889,0.6502757248550803,0.07512372071819345,0.9876656243789326,0.0954369995270613,0.5934727148918928,0.5560375213623047,0.4345225238800049,0.056829298572315334,4.420117755148146,0.9064101915549151,10.60888888888889,0.007689948807102562,0.9179459094821277,900,917,1.0,1.018888888888889,0.01888888888888889,0.6161395856052344,0.5498554706573486,0.6593603209757648,0.07191474811960497,9.91914963722229
trust_learning_rate,-20%,0.8,10,20270911,0.38644444444444437,0.3784444444444444,0.2351111111111111,0.6215555555555556,0.6135555555555556,0.5760076131111748,0.38822222222222225,0.629482005111522,0.07559363031934728,0.9873384878692807,0.09865884514323828,0.5925217579121324,0.5446462869644165,0.4371731901168823,0.05697330850403477,4.458375660525428,0.9079585082548709,10.788,0.006574514553094657,0.9107116527985564,900,918,1.0,1.02,0.02,0.6437908496732027,0.5546082854270935,0.6390433848810824,0.07235386319396175,9.916766166687012
trust_learning_rate,-20%,0.8,11,20271920,0.39444444444444443,0.3553333333333334,0.25022222222222223,0.6446666666666665,0.6055555555555556,0.594194923139136,0.4368888888888888,0.6528182763793505,0.08338912650424574,0.9892472085893175,0.09845352850320407,0.5930964796094925,0.5573664331436157,0.4336280262470245,0.056983240223463696,4.4229583184984,0.9110234062106644,10.703555555555557,0.00843534759293494,0.9145940983463717,900,919,1.0,1.021111111111111,0.021111111111111112,0.6322089227421109,0.5484080910682678,0.6619806006667711,0.07983730653747623,10.277337789535522
trust_learning_rate,-20%,0.8,12,20272929,0.38911111111111113,0.35133333333333333,0.25955555555555554,0.6486666666666666,0.6108888888888889,0.5948005152025977,0.4428888888888889,0.6540741190627175,0.07603629530724099,0.986936493552743,0.09754531563522019,0.5948050128053297,0.5593478536605835,0.4340521764755249,0.056948479205462456,4.424607043160333,0.9144147701489418,10.712888888888887,0.0074153560904238625,0.9129118164526376,900,918,1.0,1.02,0.02,0.630718954248366,0.5489266514778137,0.6631051152470888,0.0727067619207431,9.954134464263916
trust_learning_rate,-20%,0.8,13,20273938,0.3915555555555556,0.3462222222222222,0.2622222222222222,0.6537777777777778,0.6084444444444445,0.5900094125787385,0.4222222222222223,0.6477375885035981,0.08008429639818561,0.9915523721235832,0.09905372202721835,0.5918051855954647,0.5566412353515625,0.4386677825450897,0.05675729360645562,4.456587613476647,0.909714378148206,10.634222222222222,0.008120598273573396,0.9108957041816724,900,916,1.0,1.0177777777777777,0.017777777777777778,0.6582969432314411,0.5540245175361633,0.6569862009152688,0.07657803023508136,9.92947793006897
trust_learning_rate,-20%,0.8,14,20274947,0.39711111111111114,0.36244444444444446,0.24044444444444443,0.6375555555555555,0.6028888888888889,0.5943837305906428,0.43644444444444447,0.6537242254270188,0.08028124557431973,0.9900511028096999,0.09793786577954161,0.5933386109841334,0.5565349960327148,0.4298736262321472,0.05725884543761639,4.405817865795559,0.9028208254834357,10.786222222222223,0.008923727751700557,0.9153292972771047,900,925,1.0,1.0277777777777777,0.027777777777777776,0.6043243243243244,0.544682502746582,0.6627894198618904,0.07700854080080366,9.732654571533203
trust_learning_rate,-20%,0.8,15,20275956,0.40222222222222226,0.35666666666666663,0.2411111111111111,0.6433333333333333,0.5977777777777777,0.5870355628328839,0.4204444444444444,0.64271190922496,0.0757292043258138,0.9870949018952823,0.09875248287605315,0.5953617514659173,0.5536152911186218,0.4361958158016205,0.05630043451272502,4.395884565035502,0.9126791620727674,10.437777777777775,0.007308924333506095,0.912616623236513,900,907,1.0,1.0077777777777779,0.0077777777777777776,0.6339581036383682,0.5505538582801819,0.6518926326051196,0.07249488172083529,9.773415327072144
trust_learning_rate,-20%,0.8,16,20276965,0.40044444444444444,0.36,0.23955555555555555,0.64,0.5995555555555555,0.5900569493614465,0.4351111111111111,0.6472389218253507,0.07899062948080293,0.9891619020488766,0.09881940364119216,0.5946290777558404,0.5570291662216187,0.4320561671257019,0.05703289882060832,4.4107558418379895,0.9026126135411942,10.678222222222221,0.007490164669655716,0.9088266606771636,900,922,1.0,1.0244444444444445,0.024444444444444446,0.6323210412147505,0.54668790102005,0.6563149849959028,0.07575262300960928,9.678302526473999
trust_learning_rate,-20%,0.8,17,20277974,0.38911111111111113,0.3559999999999999,0.2548888888888889,0.644,0.6108888888888889,0.5832746572943585,0.40711111111111115,0.6368127031015502,0.07507038762359663,0.987977031473888,0.09721325982628948,0.5929371010930574,0.5502933812141418,0.43242920994758605,0.056873991309745506,4.4022652879291115,0.9169244976947297,10.694666666666665,0.006347582690712059,0.9173601563940127,900,917,1.0,1.018888888888889,0.01888888888888889,0.6335877862595419,0.5481071472167969,0.6459633591366634,0.07177927371889514,9.99670124053955
trust_learning_rate,-20%,0.8,18,20278983,0.3908888888888889,0.3568888888888888,0.25222222222222224,0.6431111111111112,0.6091111111111112,0.5916959451921272,0.4426666666666666,0.6502662877745611,0.08535498705175701,0.9891068748177951,0.10172205191622158,0.5925839512231822,0.5580302286148071,0.43612396717071533,0.05700062073246432,4.449782902346717,0.9144928929771301,10.74711111111111,0.006957266441387707,0.9117353998679719,900,919,1.0,1.021111111111111,0.021111111111111112,0.6539717083786725,0.5513353943824768,0.6593686169847931,0.08178629723344955,9.744953155517578
trust_learning_rate,-20%,0.8,19,20279992,0.3922222222222222,0.3573333333333333,0.25044444444444447,0.6426666666666666,0.6077777777777778,0.585002434312234,0.41200000000000003,0.6413836829901156,0.08506923068977812,0.9904724750969285,0.1025212444739762,0.5936997689698233,0.551287145614624,0.4357255709171295,0.056650527622594676,4.418428225782183,0.911463701696739,10.604888888888889,0.008636029335821152,0.9147021966600078,900,913,1.0,1.0144444444444445,0.014444444444444444,0.6451259583789705,0.5502431392669678,0.6507427438162536,0.08151456414357194,10.997670412063599
trust_learning_rate,+20%,1.2,0,20260821,0.3868888888888889,0.34555555555555556,0.26755555555555555,0.6544444444444444,0.613111111111111,0.5911470777998035,0.4362222222222222,0.6477339073665698,0.08536580575098957,0.9903395459773714,0.09925536647599151,0.5936620774875164,0.5734813356399536,0.439757741689682,0.05641464928615767,4.440719225830502,0.9148880605599983,10.562222222222221,0.00820466560380891,0.9140966130400551,900,911,1.0,1.0122222222222221,0.012222222222222223,0.6553238199780461,0.5542529225349426,0.6570187537257545,0.08149318205972711,10.606147050857544
trust_learning_rate,+20%,1.2,1,20261830,0.41955555555555557,0.3353333333333333,0.24511111111111114,0.6646666666666667,0.5804444444444444,0.6042562787554264,0.4713333333333333,0.6650277986842158,0.08359854811659279,0.9898293488706574,0.09837093956079279,0.5930667098086889,0.5867201113700866,0.43952545523643494,0.056983240223463696,4.483159634643131,0.9177777777777777,10.733777777777775,0.009452120213544985,0.9122998879002018,900,918,1.0,1.02,0.02,0.6557734204793029,0.5549401044845581,0.6741067217400106,0.0800320910741612,10.296147584915161
trust_learning_rate,+20%,1.2,2,20262839,0.3924444444444444,0.36200000000000004,0.24555555555555558,0.6379999999999999,0.6075555555555556,0.5759718773574721,0.38822222222222214,0.6283066816180333,0.08607702760040759,0.9882057082236421,0.10292731357228353,0.5935047509720341,0.5579654479026794,0.43422768473625184,0.05738299193047797,4.460049541950226,0.9133648102917944,10.736444444444446,0.007401869418630759,0.9130499245571237,900,927,1.0,1.03,0.03,0.6267529665587918,0.5509834885597229,0.6378877251545452,0.08240035957025493,10.299761295318604
trust_learning_rate,+20%,1.2,3,20263848,0.4046666666666667,0.35044444444444445,0.2448888888888889,0.6495555555555557,0.5953333333333333,0.5892553065925475,0.43044444444444446,0.6477959807449097,0.0761188813614886,0.9893394138324031,0.0972983537390687,0.592747745097435,0.5730505180358887,0.436374340057373,0.056603351955307274,4.421321521547105,0.9186721087470698,10.732888888888887,0.00808275049445125,0.911108109647395,900,913,1.0,1.0144444444444445,0.014444444444444444,0.6330777656078861,0.5510573387145996,0.6569565262132245,0.07283389682770824,10.727301359176636
trust_learning_rate,+20%,1.2,4,20264857,0.3802222222222222,0.366,0.25377777777777777,0.634,0.6197777777777778,0.5843942168497097,0.41355555555555545,0.6387471696005609,0.08367545552996432,0.9912612793987523,0.1006106015597345,0.5929859848204082,0.5657989478111267,0.4321639883518219,0.05686902545003104,4.399136914253234,0.9034185324363814,10.626666666666667,0.007993971981860557,0.9096506591426546,900,919,1.0,1.021111111111111,0.021111111111111112,0.6050054406964092,0.5459277629852295,0.6481597357311516,0.07997642820594453,10.288941383361816
trust_learning_rate,+20%,1.2,5,20265866,0.39777777777777773,0.36355555555555563,0.23866666666666667,0.6364444444444445,0.6022222222222223,0.5855598498501717,0.41999999999999993,0.6414737831510352,0.08308787750988998,0.9902055164934838,0.10130207829651221,0.5934291031915192,0.5680724048614502,0.4317734706401825,0.05703289882060832,4.407891304281022,0.9148021250101653,10.617333333333331,0.007560106180747539,0.9127811078027241,900,920,1.0,1.0222222222222221,0.022222222222222223,0.6097826086956522,0.5463204383850098,0.650742220543675,0.07944867046425763,10.242507696151733
trust_learning_rate,+20%,1.2,6,20266875,0.39799999999999996,0.36066666666666664,0.24133333333333332,0.6393333333333334,0.602,0.5907110846578467,0.4233333333333333,0.6478534414670478,0.08413900961599076,0.9912733110700023,0.10108852297994085,0.5945865939287338,0.5717702555656433,0.4354001832008362,0.057067659838609563,4.447638519657983,0.9182482376874676,10.731999999999998,0.00840292685188229,0.9127951084967072,900,920,1.0,1.0222222222222221,0.022222222222222223,0.6434782608695652,0.550755500793457,0.657112320994891,0.08058012544325455,10.557151794433594
trust_learning_rate,+20%,1.2,7,20267884,0.4,0.35133333333333333,0.2486666666666667,0.6486666666666667,0.6,0.5892471827803973,0.43177777777777776,0.6435765580733878,0.08700589380841128,0.9907222004539641,0.10152352393464499,0.5926045904354345,0.5720188331604004,0.43622981071472167,0.056762259466170084,4.432222629388173,0.9176330116077627,10.65288888888889,0.008756974299471866,0.9117290355236258,900,916,1.0,1.0177777777777777,0.017777777777777778,0.6364628820960698,0.5503920912742615,0.6528996060653006,0.08336014493570554,10.291855812072754
trust_learning_rate,+20%,1.2,8,20268893,0.3953333333333333,0.35177777777777774,0.25288888888888894,0.6482222222222223,0.6046666666666667,0.589178184588103,0.4242222222222222,0.6452986007341477,0.08486217758592769,0.989260692876013,0.10222977155849694,0.5953156190079908,0.5716249489784241,0.4348955595493317,0.0566927374301676,4.41329870918062,0.922569114732253,10.650666666666666,0.008175579732680974,0.9148628309667842,900,914,1.0,1.0155555555555555,0.015555555555555555,0.6137855579868708,0.5488340258598328,0.654604123228257,0.08121755852017132,10.556081533432007
trust_learning_rate,+20%,1.2,9,20269902,0.42266666666666663,0.3466666666666666,0.2306666666666667,0.6533333333333333,0.5773333333333334,0.5913477987288424,0.4262222222222222,0.6500533752685266,0.07500613655836326,0.9880988915327373,0.09640472500990477,0.5924085181949978,0.5738766884803772,0.4337339222431183,0.05734823091247673,4.452379662831624,0.9202939700573503,10.831111111111111,0.008541966041754478,0.9179459094821277,900,925,1.0,1.0277777777777777,0.027777777777777776,0.6151351351351352,0.5498554706573486,0.6592324147044997,0.0717296763596158,10.699169874191284
trust_learning_rate,+20%,1.2,10,20270911,0.386,0.3717777777777778,0.24222222222222223,0.6282222222222221,0.614,0.5798747494583981,0.40355555555555556,0.6296598946342571,0.07540624826206357,0.9868223050610853,0.0995883798677071,0.5920827509102451,0.5590707325935363,0.4383099353313446,0.05653134698944755,4.435259408103095,0.9074590321958743,10.604444444444443,0.005902474926212217,0.9107116527985564,900,912,1.0,1.0133333333333334,0.013333333333333334,0.6469298245614035,0.5546082854270935,0.6392040376892009,0.07208384598493134,10.232002973556519
trust_learning_rate,+20%,1.2,11,20271920,0.39888888888888885,0.3413333333333333,0.2597777777777778,0.6586666666666666,0.601111111111111,0.5932924751778677,0.43844444444444447,0.6534376010172909,0.08307599606631566,0.9887523362085769,0.09902353008595345,0.5947089743984632,0.5764825010299682,0.433266179561615,0.05726629422718808,4.441202988041772,0.9165337371508623,10.668444444444445,0.008309511967798992,0.9145940983463717,900,925,1.0,1.0277777777777777,0.027777777777777776,0.6281081081081081,0.5484080910682678,0.6625755197474359,0.07957696696331307,10.087971687316895
trust_learning_rate,+20%,1.2,12,20272929,0.40488888888888896,0.3426666666666667,0.2524444444444444,0.6573333333333333,0.595111111111111,0.5956276670155528,0.4408888888888889,0.6544772921464638,0.07575470956680584,0.9867125721923595,0.09666191106694598,0.5930838239503804,0.5787580013275146,0.4342981934547424,0.057142147734326514,4.442170720948114,0.9094913373931928,10.734666666666664,0.008445929632432314,0.9129118164526376,900,921,1.0,1.0233333333333334,0.023333333333333334,0.6264929424538545,0.5489266514778137,0.663743683646334,0.07238839907340333,10.271207094192505
trust_learning_rate,+20%,1.2,13,20273938,0.4086666666666667,0.3404444444444444,0.2508888888888889,0.6595555555555555,0.5913333333333334,0.5893316642715702,0.42444444444444435,0.6472947901219753,0.08031426285176507,0.9915005303825823,0.09833287273168273,0.5938904428125158,0.5740337657928467,0.43815861105918885,0.05700806952203601,4.4711414078606495,0.9266126627171242,10.612888888888888,0.007979116343836861,0.9108957041816724,900,919,1.0,1.021111111111111,0.021111111111111112,0.6594124047878128,0.5540245175361633,0.6565772561449189,0.07673167143558057,10.243354558944702
trust_learning_rate,+20%,1.2,14,20274947,0.41822222222222216,0.3377777777777778,0.24400000000000002,0.6622222222222222,0.5817777777777778,0.5915615896010101,0.43044444444444446,0.653359009141419,0.08081454509303891,0.9902231377051817,0.09774777428213036,0.5929429423239401,0.5748257803916931,0.4299610209465027,0.057440099317194286,4.420663966231876,0.916575083581924,10.749777777777776,0.008579488141125587,0.9153292972771047,900,928,1.0,1.031111111111111,0.03111111111111111,0.603448275862069,0.544682502746582,0.6624344640648272,0.07741827206857943,10.433372497558594
