step,difficulty,mean_quality,mean_knowledge,mean_trust_ai,mean_trust_peer,mean_performance,peer_events,ai_events,hybrid_events,success_rate,avg_tie_strength,HIRI,AMR,gini_performance,scenario,replication
34,0.666593974147446,0.30687426041610755,0.8271736138344709,0.024192322349142426,0.03567445454075977,11.42475693629336,32,40,48,0.041666666666666664,0.7889016938440311,0.8791208791208791,0.7333333333333333,0.09819141236512478,ai_as_complement,3
35,0.4615501297145082,0.36708531967942465,0.8360097731560346,0.024435189978924222,0.03600345694486218,11.791842255972783,18,46,56,0.10833333333333334,0.7832850271773644,0.8131868131868132,0.85,0.09835493167063558,ai_as_complement,3
36,0.49824923400746546,0.3589376415689618,0.8442985700770158,0.024693188285326805,0.03762653332086636,12.150779897541744,24,53,43,0.1,0.7777391938440311,0.7362637362637363,0.8,0.09778171407752453,ai_as_complement,3
37,0.5378006210483055,0.3675588362913758,0.8533887556972345,0.02456818828532681,0.036558873042822466,12.51833873383312,31,39,50,0.1,0.7716141938440312,0.8901098901098901,0.7416666666666667,0.09699965757667153,ai_as_complement,3
38,0.5863244562086691,0.3429791770433035,0.8617426329835106,0.02427652161866014,0.03570368823385708,12.861317910876425,21,42,57,0.075,0.7651141938440311,0.8571428571428571,0.825,0.09649274861461615,ai_as_complement,3
39,0.898550650916883,0.23284597771972265,0.8674586414939296,0.023984854951993474,0.0321652096695716,13.094163888596146,24,48,48,0.016666666666666666,0.7575725271773645,0.7912087912087912,0.8,0.09684026708847476,ai_as_complement,3
40,0.5105669263386041,0.3536103458930396,0.8747956846706941,0.024859854951993478,0.03362918593125994,13.447774234489186,18,52,50,0.10833333333333334,0.7521725271773643,0.7472527472527473,0.85,0.09672682322850708,ai_as_complement,3
41,0.4556796608569513,0.37691231324301117,0.882853318286989,0.02527652161866014,0.03671251926459328,13.824686547732199,24,47,49,0.175,0.7482850271773646,0.8021978021978022,0.8,0.09590548652964978,ai_as_complement,3
42,0.38380905556760836,0.4172628438442033,0.8919773782845816,0.026166666666666664,0.03891027703922775,14.241949391576403,26,35,59,0.19166666666666668,0.7443558605106978,0.9340659340659341,0.7833333333333333,0.09465340081879885,ai_as_complement,3
43,0.7425760820503948,0.2951603893607537,0.8971758694012608,0.025166666666666667,0.03520194370589442,14.537109780937154,24,47,49,0.05,0.7376391938440311,0.8021978021978022,0.8,0.09492467435074309,ai_as_complement,3
44,0.5062304918839344,0.3803737737673723,0.9033199124582187,0.025291666666666667,0.037701943705894414,14.917483554704528,29,46,45,0.175,0.7335350271773644,0.8131868131868132,0.7583333333333333,0.09405538703068651,ai_as_complement,3
45,0.7297642385601569,0.30239953899997685,0.9089381361972863,0.025,0.03461861037256108,15.219883093704505,22,44,54,0.06666666666666667,0.7269308605106978,0.8351648351648352,0.8166666666666667,0.09393504683431025,ai_as_complement,3
46,0.8769965860188997,0.25385016584586284,0.9133881950072563,0.025,0.031326943705894415,15.473733259550366,25,46,49,0.041666666666666664,0.7199725271773645,0.8131868131868132,0.7916666666666666,0.094350227835417,ai_as_complement,3
47,0.7105015013978546,0.29383895462108434,0.9176907356498946,0.025,0.03104430589490478,15.767572214171452,21,52,47,0.058333333333333334,0.713464193844031,0.7472527472527473,0.825,0.0949051859000677,ai_as_complement,3
48,0.3447337721457009,0.4344174172893044,0.9235499968708469,0.028208333333333335,0.039710972561571446,16.201989631460755,26,51,43,0.2916666666666667,0.7121683605106978,0.7582417582417582,0.7833333333333333,0.09440984191744058,ai_as_complement,3
49,0.5238583588819421,0.3847017443620029,0.9300349933105851,0.027624999999999997,0.03991930589490478,16.58669137582276,28,38,54,0.2,0.708276693844031,0.9010989010989011,0.7666666666666667,0.09390007216734167,ai_as_complement,3
50,0.6606206401163661,0.32843545489828313,0.9349741359480241,0.025166666666666667,0.03666930589490479,16.91512683072104,29,47,44,0.125,0.7026891938440311,0.8021978021978022,0.7583333333333333,0.0937372410328227,ai_as_complement,3
51,0.5435706086205709,0.3646451512520752,0.9403920280762057,0.025166666666666667,0.03588694867999995,17.279771981973113,22,43,55,0.14166666666666666,0.697851693844031,0.8461538461538461,0.8166666666666667,0.09335568329395874,ai_as_complement,3
52,0.5715561697817608,0.36263131375246016,0.9454128288150792,0.025,0.03730361534666661,17.642403295725575,31,46,43,0.13333333333333333,0.693214193844031,0.8131868131868132,0.7416666666666667,0.09217548528218616,ai_as_complement,3
53,0.38583348417787655,0.42825842158043,0.9507726544325437,0.02704166666666667,0.04317861534666663,18.070661717306006,30,43,47,0.275,0.691926693844031,0.8461538461538461,0.75,0.09163203775457131,ai_as_complement,3
54,0.36635897613766416,0.43771918158548967,0.9552969385004478,0.029666666666666664,0.05051194867999995,18.5083808988915,25,44,51,0.31666666666666665,0.691389193844031,0.8351648351648352,0.7916666666666666,0.09146999090081928,ai_as_complement,3
55,0.31541157264819875,0.4619324667472835,0.960645263170852,0.028083333333333335,0.053053615346666624,18.97031336563878,26,35,59,0.3,0.6903516938440311,0.9340659340659341,0.7833333333333333,0.09024053625287813,ai_as_complement,3
56,0.8451587642814862,0.27083630231348654,0.9636960796175001,0.024791666666666663,0.04334528201333329,19.241149667952268,21,48,51,0.03333333333333333,0.6837558605106977,0.7912087912087912,0.825,0.09059118289814727,ai_as_complement,3
57,0.7395962162494817,0.3162554330509528,0.9669827372933998,0.024458333333333335,0.0410952820133333,19.55740510100322,31,47,42,0.058333333333333334,0.677226693844031,0.8021978021978022,0.7416666666666667,0.09013674423880169,ai_as_complement,3
58,0.7502927115699756,0.30541674832688037,0.9701664395884784,0.024583333333333336,0.03722028201333328,19.8628218493301,25,46,49,0.075,0.6709308605106976,0.8131868131868132,0.7916666666666666,0.0899259320695608,ai_as_complement,3
59,0.7447128961255067,0.295769316307595,0.9730696323061461,0.024874999999999998,0.03588694867999995,20.158591165637695,14,47,59,0.058333333333333334,0.664214193844031,0.8021978021978022,0.8833333333333333,0.08963440550741367,ai_as_complement,3
60,0.8815132622872619,0.25843874210143125,0.9748209943514353,0.024458333333333335,0.03263694867999995,20.417029907739124,20,52,48,0.041666666666666664,0.657264193844031,0.7472527472527473,0.8333333333333334,0.08991627349861978,ai_as_complement,3
1,0.6556814488428686,0.3395954508872965,0.5315603687712186,0.5014335393536312,0.5417118446272657,0.3395954508872965,31,37,52,0.041666666666666664,0.9931760309318669,1.0,0.7416666666666667,0.157020196548381,ai_as_complement,4
2,0.7665230386977309,0.3168715612957034,0.5404646607338767,0.4621835393536312,0.5111701779605992,0.6564670121830001,19,45,56,0.03333333333333333,0.9899301975985336,0.9036144578313253,0.8416666666666667,0.1310377256762388,ai_as_complement,4
3,0.4672622797054426,0.38359330090988497,0.5516946784959196,0.4322694319581624,0.48221184462726574,1.040060313092885,29,42,49,0.09166666666666666,0.9873135309318669,0.9397590361445783,0.7583333333333333,0.10656220718964136,ai_as_complement,4
4,0.5366120016938679,0.37302229819168403,0.5629118119365312,0.40085276529149566,0.45314357164789,1.413082611284569,31,40,49,0.075,0.9847968642652002,0.963855421686747,0.7416666666666667,0.09543053597784582,ai_as_complement,4
5,0.6921733977084411,0.31318610277689735,0.5714354918135527,0.3635015621430713,0.42439357164789004,1.7262687140614663,25,50,45,0.016666666666666666,0.9773176975985334,0.8433734939759037,0.7916666666666666,0.09472778892251082,ai_as_complement,4
6,0.8377505388881166,0.2613524477250659,0.5790854729897833,0.32701781819893505,0.39314357164789004,1.987621161786532,29,44,47,0.0,0.9693343642652,0.9156626506024096,0.7583333333333333,0.09518663624246954,ai_as_complement,4
7,0.8171791099192485,0.26914332254764695,0.5870494091603241,0.2873587748449058,0.36252818151083327,2.256764484334179,20,46,54,0.0,0.9614426975985335,0.891566265060241,0.8333333333333334,0.0985406305329781,ai_as_complement,4
8,0.31529710089966606,0.42557303460762863,0.6008068144978272,0.2627257819331432,0.3344865148441666,2.6823375189418077,31,33,56,0.125,0.9548760309318669,1.0481927710843373,0.7416666666666667,0.09152884394139746,ai_as_complement,4
9,0.7402345072111549,0.28426371208281953,0.6092330247940405,0.2291354445356261,0.304639119146378,2.9666012310246272,31,46,43,0.0,0.9466926975985336,0.891566265060241,0.7416666666666667,0.09140479630512037,ai_as_complement,4
10,0.6666762899348153,0.3032966142732001,0.6184553282603766,0.19448940449474592,0.2754365869453338,3.269897845297827,23,44,53,0.008333333333333333,0.9389218642652002,0.9156626506024096,0.8083333333333333,0.09206587407515099,ai_as_complement,4
11,0.340155639758114,0.4051009596511669,0.6300829594499578,0.17065259319969475,0.2556143833574798,3.6749988049489937,21,48,51,0.14166666666666666,0.9336343642652001,0.8674698795180723,0.825,0.09003731960953554,ai_as_complement,4
12,0.39038322338859516,0.39240665309909134,0.6415150373970522,0.15091742366686028,0.23424112990064097,4.067405458048086,28,47,45,0.125,0.9276635309318668,0.8795180722891566,0.7666666666666667,0.08929088562595994,ai_as_complement,4
13,0.8643666122428848,0.2429228080951198,0.649457165521921,0.12497663936239535,0.20395408105503227,4.3103282661432045,25,38,57,0.0,0.9193426975985335,0.9879518072289156,0.7916666666666666,0.09106175188649188,ai_as_complement,4
14,0.5972710986517014,0.31320468423857223,0.6589812279896585,0.10284965738165906,0.17972799398832084,4.623532950381777,20,46,54,0.008333333333333333,0.9117260309318668,0.891566265060241,0.8333333333333334,0.0915925487224332,ai_as_complement,4
15,0.8368733570356415,0.23855634179678717,0.6665419051664833,0.08686991441634494,0.1527968302646686,4.862089292178566,28,44,48,0.008333333333333333,0.9040593642652001,0.9156626506024096,0.7666666666666667,0.09320713181349867,ai_as_complement,4
16,0.7026095999927651,0.27703193146250304,0.6752902127304049,0.0700379772144401,0.1292084945163542,5.139121223641069,30,38,52,0.0,0.8959885309318668,0.9879518072289156,0.75,0.09341488325478844,ai_as_complement,4
17,0.42822792774509544,0.3632101877427962,0.6872769082690897,0.05683768480893528,0.10897153387994822,5.502331411383864,29,33,58,0.05,0.8890260309318666,1.0481927710843373,0.7583333333333333,0.0917127715522733,ai_as_complement,4
18,0.7662791355715702,0.2524345118645012,0.6945343328588209,0.04650178077577075,0.09353044607456236,5.7547659232483666,18,54,48,0.008333333333333333,0.8816051975985334,0.7951807228915663,0.85,0.09251751456693695,ai_as_complement,4
19,0.7651180667920968,0.2518415466113913,0.7025011698381811,0.03744087686745726,0.08004970563607662,6.006607469859758,20,47,53,0.016666666666666666,0.8741843642652001,0.8795180722891566,0.8333333333333334,0.09439216481425053,ai_as_complement,4
20,0.784007436664805,0.22975415420251252,0.7096654058405735,0.029799202567087114,0.06807939813475979,6.236361624062269,12,50,58,0.008333333333333333,0.8668135309318666,0.8433734939759037,0.9,0.09509487226404695,ai_as_complement,4
21,0.42692630622917727,0.35423038031333365,0.7199043326523269,0.025059541526546585,0.06081254208728469,6.590592004375604,24,53,43,0.075,0.8611343642652002,0.8072289156626506,0.8,0.09403781504296806,ai_as_complement,4
22,0.6274799998308789,0.2964991179820435,0.7287053042966742,0.021548145347789077,0.050840978789583886,6.887091122357646,25,48,47,0.008333333333333333,0.8534010309318668,0.8674698795180723,0.7916666666666666,0.09358397770600248,ai_as_complement,4
23,0.3196662807176022,0.3861605360749713,0.7392836243485017,0.01963147868112241,0.048586390865176105,7.273251658432617,19,54,47,0.10833333333333334,0.8482010309318666,0.7951807228915663,0.8416666666666667,0.09207570629903959,ai_as_complement,4
24,0.4274553868707792,0.3597816431447007,0.7494928401913563,0.016320760105599737,0.04606067797823388,7.633033301577318,30,54,36,0.058333333333333334,0.8416843642652,0.7951807228915663,0.75,0.09067730703611729,ai_as_complement,4
25,0.3920978831739897,0.3739034182635751,0.7595274431378982,0.014633275892115149,0.04530784537706969,8.006936719840892,25,57,38,0.125,0.8367135309318667,0.7590361445783133,0.7916666666666666,0.09043789524295695,ai_as_complement,4
26,0.4560042558325354,0.36075222735556867,0.7702682445375421,0.013133275892115149,0.03908719614908964,8.367688947196461,21,46,53,0.075,0.8301301975985335,0.891566265060241,0.825,0.08983652147261204,ai_as_complement,4
27,0.4045780603799131,0.37730598101344887,0.7814539607243982,0.010335599592056424,0.03370906548113522,8.744994928209909,25,42,53,0.09166666666666666,0.8240593642651999,0.9397590361445783,0.7916666666666666,0.08916059439810922,ai_as_complement,4
28,0.6620953771239075,0.29443607644548103,0.7899937044376417,0.009231834750635005,0.02852653156551611,9.039431004655391,26,49,45,0.025,0.8164593642652,0.8554216867469879,0.7833333333333333,0.08946056011484577,ai_as_complement,4
29,0.7807764052236352,0.2514822779271331,0.7971546342653063,0.008133658035566047,0.023277499655568905,9.290913282582524,21,50,49,0.0,0.8085218642652,0.8433734939759037,0.825,0.09009164087767314,ai_as_complement,4
30,0.8819916423337848,0.23279366633059398,0.8045508844626037,0.008208333333333333,0.019148865087161123,9.52370694891312,33,30,57,0.008333333333333333,0.8000468642652,1.0843373493975903,0.725,0.09039886190703351,ai_as_complement,4
31,0.8010610698084892,0.250863097093484,0.8112474841035069,0.008333333333333333,0.017482198420494456,9.774570046006602,24,50,46,0.025,0.7928718642652,0.8433734939759037,0.8,0.09117738020270537,ai_as_complement,4
32,0.5961271550123035,0.32274627630517283,0.8200139077287342,0.008333333333333333,0.01604706504363177,10.097316322311777,23,44,53,0.041666666666666664,0.7859510309318666,0.9156626506024096,0.8083333333333333,0.09061161421489787,ai_as_complement,4
33,0.41211656122726636,0.3924671408275177,0.8309868820189652,0.0095,0.02038893139785913,10.489783463139293,27,45,48,0.16666666666666666,0.7818218642652,0.9036144578313253,0.775,0.0897598880290645,ai_as_complement,4
34,0.5071130084212218,0.3452660156542732,0.8402770043839122,0.008916666666666665,0.01803787316432789,10.835049478793566,23,50,47,0.075,0.7761093642651999,0.8433734939759037,0.8083333333333333,0.08885210731429093,ai_as_complement,4
35,0.4600888174043364,0.3739766540898379,0.8499110481442339,0.008624999999999999,0.018371206497661222,11.209026132883404,23,45,52,0.1,0.7703426975985334,0.9036144578313253,0.8083333333333333,0.08766471022201013,ai_as_complement,4
36,0.5259800246509041,0.35236111585828167,0.858810015080923,0.008333333333333333,0.02070530995247322,11.561387248741685,29,51,40,0.13333333333333333,0.7656635309318667,0.8313253012048193,0.7583333333333333,0.08675804153330155,ai_as_complement,4
37,0.3420459443892413,0.39927909756332763,0.86835133226773,0.010375,0.023038643285806553,11.960666346305013,15,50,55,0.14166666666666666,0.7609843642652,0.8433734939759037,0.875,0.08600290109226666,ai_as_complement,4
38,0.46041252985750036,0.3738594430541282,0.8769692533913392,0.009208333333333334,0.023830309952473223,12.334525789359141,23,52,45,0.15,0.7562093642651999,0.8192771084337349,0.8083333333333333,0.08635190762992183,ai_as_complement,4
39,0.5117723906946723,0.3756733418792371,0.886033442861201,0.008624999999999999,0.02387197661913989,12.710199131238378,29,41,50,0.125,0.7504801975985332,0.9518072289156626,0.7583333333333333,0.08568944159994041,ai_as_complement,4
40,0.30063743593623354,0.4376781584843441,0.8958791902310764,0.011250000000000001,0.031038643285806557,13.147877289722722,27,42,51,0.26666666666666666,0.7481426975985334,0.9397590361445783,0.775,0.08420954827146412,ai_as_complement,4
41,0.5452201488933913,0.3539087901398075,0.9031376096632469,0.008333333333333333,0.02512197661913989,13.50178607986253,23,45,52,0.10833333333333334,0.7424676975985333,0.9036144578313253,0.8083333333333333,0.08357956253203053,ai_as_complement,4
42,0.7549270922377697,0.2912136064250382,0.909381685921719,0.008333333333333333,0.02212197661913989,13.79299968628757,36,50,34,0.05,0.7355510309318666,0.8433734939759037,0.7,0.08336851266629591,ai_as_complement,4
43,0.5866581835308102,0.3603054803438283,0.916460072635571,0.008333333333333333,0.022621976619139884,14.153305166631396,29,43,48,0.13333333333333333,0.7301885309318666,0.927710843373494,0.7583333333333333,0.08203444903505701,ai_as_complement,4
44,0.5866798376501117,0.3552448725418923,0.922828615630115,0.009208333333333334,0.023288643285806553,14.508550039173288,24,44,52,0.15833333333333333,0.7255093642651999,0.9156626506024096,0.8,0.08208914978208694,ai_as_complement,4
45,0.5963610580803598,0.3368953240721987,0.9286966055816114,0.008916666666666665,0.021038643285806555,14.845445363245487,18,48,54,0.1,0.7195051975985333,0.8674698795180723,0.85,0.08238514594912136,ai_as_complement,4
46,0.6278473517449998,0.3432589781656884,0.9348619969752238,0.008624999999999999,0.019413643285806557,15.188704341411176,26,42,52,0.11666666666666667,0.7139260309318665,0.9397590361445783,0.7833333333333333,0.08203356055251189,ai_as_complement,4
47,0.4360802526381423,0.39744453400206353,0.9409492949108617,0.009208333333333334,0.022121976619139887,15.58614887541324,23,49,48,0.2,0.7107926975985333,0.8554216867469879,0.8083333333333333,0.08170521684011563,ai_as_complement,4
48,0.7361512940098222,0.29874893805892433,0.9457228977424104,0.008333333333333333,0.01913453583403788,15.884897813472163,17,45,58,0.06666666666666667,0.7043676975985332,0.9036144578313253,0.8583333333333333,0.08162702190195366,ai_as_complement,4
49,0.5887377859938704,0.364436132884176,0.9513470312860218,0.008333333333333333,0.02396786916737121,16.24933394635634,32,39,49,0.2,0.7005010309318666,0.9759036144578314,0.7333333333333333,0.08141103690406046,ai_as_complement,4
50,0.4450155932462291,0.4189358452100658,0.9570912162090301,0.009208333333333334,0.02525953583403788,16.668269791566406,28,32,60,0.225,0.6973093642651998,1.0602409638554218,0.7666666666666667,0.08016837965302087,ai_as_complement,4
51,0.5850781746728002,0.3656015804707245,0.9613345493328479,0.008333333333333333,0.025634535834037877,17.03387137203713,26,51,43,0.16666666666666666,0.6936468642651998,0.8313253012048193,0.7833333333333333,0.07970481249192904,ai_as_complement,4
52,0.5624870633886752,0.37160888529995056,0.9661443022980742,0.008333333333333333,0.025009535834037876,17.405480257337082,27,40,53,0.175,0.6897968642651998,0.963855421686747,0.775,0.07894738875591308,ai_as_complement,4
53,0.6921887773786631,0.34026969830835074,0.9700156150281306,0.008333333333333333,0.020884535834037883,17.74574995564543,22,40,58,0.11666666666666667,0.6844760309318666,0.963855421686747,0.8166666666666667,0.0784921625339185,ai_as_complement,4
54,0.5841833359097204,0.3566466558807781,0.9739422505536202,0.008624999999999999,0.020384535834037883,18.10239661152621,24,44,52,0.14166666666666666,0.6796426975985331,0.9156626506024096,0.8,0.0776136248155214,ai_as_complement,4
55,0.7376992455587044,0.3143567718600114,0.9764722087859802,0.008333333333333333,0.02067620250070455,18.416753383386222,34,50,36,0.11666666666666667,0.6743426975985332,0.8433734939759037,0.7166666666666667,0.07773451727300841,ai_as_complement,4
56,0.7087401754259055,0.3140614638971925,0.9790312891428754,0.008333333333333333,0.017551202500704546,18.730814847283416,21,50,49,0.08333333333333333,0.6682135309318665,0.8433734939759037,0.825,0.07757263732533594,ai_as_complement,4
57,0.7746094551346855,0.29018841891374253,0.9812132665853752,0.008333333333333333,0.015458333333333334,19.02100326619716,24,48,48,0.06666666666666667,0.6616093642651999,0.8674698795180723,0.8,0.07753236730994893,ai_as_complement,4
58,0.6790379412573324,0.3262945694957736,0.9834514414951183,0.008333333333333333,0.016375,19.34729783569293,21,46,53,0.13333333333333333,0.6564051975985332,0.891566265060241,0.825,0.07716808581509312,ai_as_complement,4
59,0.34859009584949213,0.44962200005727837,0.9858638772631633,0.01125,0.024791666666666663,19.796919835750206,28,43,49,0.325,0.6555176975985332,0.927710843373494,0.7666666666666667,0.07613162353709123,ai_as_complement,4
60,0.7679216996087883,0.31463764874318123,0.9877775544374114,0.008916666666666665,0.017208333333333332,20.111557484493392,25,37,58,0.05,0.6481093642651998,1.0,0.7916666666666666,0.07555205901425768,ai_as_complement,4
1,0.6196327972724183,0.3434796008398334,0.5116927465582108,0.4644705125603693,0.5204642549462885,0.3434796008398334,30,41,49,0.058333333333333334,0.9959351447602247,1.0,0.75,0.1554602466992732,ai_as_complement,5
2,0.5255216611464955,0.36976822789467234,0.5232857655788941,0.4358871792270359,0.48958925494628847,0.7132478287345057,31,34,55,0.1,0.9933351447602247,1.0886075949367089,0.7416666666666667,0.1207504819822119,ai_as_complement,5
3,0.3329541455984679,0.43087360470762875,0.5358618469630331,0.4192734486194218,0.4680059216129551,1.1441214334421346,26,41,53,0.26666666666666666,0.992780978093558,1.0,0.7833333333333333,0.10506971635174535,ai_as_complement,5
4,0.5943965105245097,0.3412418809714645,0.5459488193911821,0.38823485040217703,0.4370892549462885,1.485363314413599,30,39,51,0.06666666666666667,0.9898351447602247,1.0253164556962024,0.75,0.10805288562911877,ai_as_complement,5
5,0.49273138290457485,0.376278452990813,0.5574571646426562,0.3601368875706941,0.4074382285240966,1.861641767404412,30,38,52,0.1,0.9829351447602246,1.0379746835443038,0.75,0.10516136285467996,ai_as_complement,5
6,0.4099291388811185,0.39421441061930257,0.568380584928938,0.33809833523919575,0.3823232664993675,2.2558561780237145,34,48,38,0.13333333333333333,0.9764101447602246,0.9113924050632911,0.7166666666666667,0.10338406182823097,ai_as_complement,5
7,0.7591764921875084,0.29147312478896054,0.576840495903248,0.30704857373542865,0.35171231223934474,2.5473293028126753,31,43,46,0.03333333333333333,0.968593478093558,0.9746835443037974,0.7416666666666667,0.10809408677309988,ai_as_complement,5
8,0.4832148180238325,0.3701418811149433,0.5884531571200604,0.28107283590786797,0.3243373122393447,2.9174711839276184,31,38,51,0.09166666666666666,0.9621851447602247,1.0379746835443038,0.7416666666666667,0.10703732449509948,ai_as_complement,5
9,0.4327045394204245,0.3947832417159062,0.600660700212129,0.25631977025836183,0.2985212412351263,3.3122544256435247,23,39,58,0.15,0.9559934780935581,1.0253164556962024,0.8083333333333333,0.1052968201402871,ai_as_complement,5
10,0.5681410966385477,0.3446678283201649,0.6109071996491234,0.22891054345745315,0.2723600795851437,3.6569222539636894,18,45,57,0.08333333333333333,0.9489268114268913,0.9493670886075949,0.85,0.10672149589705214,ai_as_complement,5
11,0.7253738564836087,0.2927820409764196,0.6202625235174358,0.20155836499520632,0.24155002024961217,3.949704294940109,26,36,58,0.025,0.9416476447602248,1.0632911392405062,0.7833333333333333,0.10825127457038233,ai_as_complement,5
12,0.7888087331242202,0.25319916028264583,0.6278050000833884,0.17615087577775151,0.21491722453751408,4.202903455222755,23,44,53,0.025,0.9343143114268914,0.9620253164556962,0.8083333333333333,0.10998573914006124,ai_as_complement,5
13,0.6678470283811835,0.29732987494584445,0.6367437496940551,0.15868029141825224,0.19196087353373295,4.500233330168599,30,44,46,0.058333333333333334,0.9275601447602246,0.9620253164556962,0.75,0.11272424812252091,ai_as_complement,5
14,0.4478140716897873,0.3701210381944852,0.6482173616345034,0.1462948992350744,0.17050802032650433,4.870354368363085,31,40,49,0.1,0.9207559780935579,1.0126582278481013,0.7416666666666667,0.11299942339294279,ai_as_complement,5
15,0.5556794931969363,0.3373038952058146,0.6587608466069532,0.13140341030846683,0.14823536271402607,5.207658263568899,31,41,48,0.041666666666666664,0.913205978093558,1.0,0.7416666666666667,0.11407879202681749,ai_as_complement,5
16,0.5251974594657438,0.3417339573180986,0.6691305030174342,0.12031976395756004,0.13121328388831396,5.549392220886998,24,43,53,0.075,0.9061726447602246,0.9746835443037974,0.8,0.1136055605235239,ai_as_complement,5
17,0.3098124208396384,0.41347686948407963,0.6816446157814939,0.1148583411941881,0.12332291981547992,5.962869090371077,28,46,46,0.2,0.901705978093558,0.9367088607594937,0.7666666666666667,0.11115262404470365,ai_as_complement,5
18,0.8701404535043484,0.2285435411203104,0.6887354820967431,0.10404095603829538,0.1078468628034436,6.191412631491388,26,47,47,0.025,0.8946184780935579,0.9240506329113924,0.7833333333333333,0.11346647994088749,ai_as_complement,5
19,0.649761869686375,0.3045917563427186,0.6981044347046467,0.09450270057432499,0.09396550332302249,6.496004387834106,19,47,54,0.03333333333333333,0.8872184780935579,0.9240506329113924,0.8416666666666667,0.1139568778564718,ai_as_complement,5
20,0.7660156626792259,0.2656209612758593,0.7068924424014149,0.08842479422589054,0.08268194105660465,6.761625349109965,23,38,59,0.041666666666666664,0.8796601447602246,1.0379746835443038,0.8083333333333333,0.1159690618845193,ai_as_complement,5
21,0.42964392542055796,0.37754516106235997,0.7186977068158797,0.0874694528600181,0.07899729949116295,7.139170510172325,30,42,48,0.14166666666666666,0.8739893114268913,0.9873417721518988,0.75,0.11461281483919461,ai_as_complement,5
22,0.8472273535169206,0.24774745815883742,0.7262122564532857,0.07959183596214456,0.07127133748567772,7.386917968331163,23,48,49,0.016666666666666666,0.8663601447602247,0.9113924050632911,0.8083333333333333,0.11598719164496532,ai_as_complement,5
23,0.7108853459467852,0.287700357736535,0.7356250088988864,0.07336563588765734,0.06569820229968357,7.674618326067698,28,35,57,0.03333333333333333,0.8585768114268912,1.0759493670886076,0.7666666666666667,0.11620322104899546,ai_as_complement,5
24,0.30487414402097085,0.42351716847661386,0.7491845525798636,0.07440531362206775,0.06928153563301691,8.098135494544312,27,36,57,0.21666666666666667,0.8546059780935579,1.0632911392405062,0.775,0.1145725353628576,ai_as_complement,5
25,0.8184185848468608,0.24229743328048586,0.7566072172469763,0.06897166341348114,0.06361803100836654,8.340432927824798,25,53,42,0.025,0.8475893114268912,0.8481012658227848,0.7916666666666666,0.11619219898626737,ai_as_complement,5
26,0.7300188510819927,0.28475081784701467,0.7657243026594592,0.06384666341348114,0.05828967846236412,8.625183745671814,26,42,52,0.025,0.8397934780935579,0.9873417721518988,0.7833333333333333,0.11639944617535818,ai_as_complement,5
27,0.6178462223833762,0.3343702682458243,0.7759371967798647,0.06161628860780825,0.05525814753232657,8.959554013917636,29,44,47,0.058333333333333334,0.8325976447602245,0.9620253164556962,0.7583333333333333,0.1157696948753424,ai_as_complement,5
28,0.5335820981220809,0.3529862801870699,0.7868255104288101,0.05898096852284425,0.05255858630332655,9.312540294104707,27,44,49,0.075,0.8260184780935579,0.9620253164556962,0.775,0.11535024412737846,ai_as_complement,5
29,0.8220526660811072,0.24882761916156756,0.7943789245160805,0.0564601791856696,0.050257376860617244,9.561367913266274,20,46,54,0.03333333333333333,0.8187018114268911,0.9367088607594937,0.8333333333333334,0.11559637424134872,ai_as_complement,5
30,0.6222388388195688,0.3381864432016135,0.8046233228038908,0.054126845852336264,0.048924043527283925,9.899554356467888,27,45,48,0.075,0.8122309780935578,0.9493670886075949,0.775,0.1153823418818889,ai_as_complement,5
31,0.7165220464146916,0.2949533823274748,0.8133554044171807,0.051918512519002924,0.0478476826310622,10.19450773879536,22,50,48,0.075,0.8055059780935578,0.8860759493670886,0.8166666666666667,0.11642242124360845,ai_as_complement,5
32,0.44932121489164284,0.3762539018183265,0.8237712715645131,0.050636172932045344,0.04946560586671702,10.57076164061369,20,48,52,0.14166666666666666,0.8003518114268912,0.9113924050632911,0.8333333333333334,0.11571866443178692,ai_as_complement,5
33,0.45709590277697365,0.39267056586523486,0.8343067218771687,0.04971950626537868,0.05142393920005035,10.963432206478924,29,46,45,0.15833333333333333,0.7956976447602244,0.9367088607594937,0.7583333333333333,0.11428583638227056,ai_as_complement,5
34,0.4601541952165412,0.3759934880780002,0.8439908575367129,0.04829858060859526,0.052100408563394825,11.339425694556924,26,49,45,0.13333333333333333,0.7906893114268911,0.8987341772151899,0.7833333333333333,0.11360355445485001,ai_as_complement,5
35,0.6494000860464697,0.3231847983908079,0.85227289058129,0.04614458065484777,0.0481420752300615,11.662610492947731,25,43,52,0.06666666666666667,0.7841018114268912,0.9746835443037974,0.7916666666666666,0.11382903353297594,ai_as_complement,5
36,0.5508662449020281,0.3554192980307249,0.861518764344061,0.0476029139881811,0.04913662557959887,12.018029790978456,23,39,58,0.125,0.7784643114268912,1.0253164556962024,0.8083333333333333,0.11342148966106333,ai_as_complement,5
37,0.40064661819104663,0.40682392650615756,0.8716136832079304,0.04864458065484777,0.05343838726838155,12.424853717484613,27,45,48,0.21666666666666667,0.7750351447602246,0.9493670886075949,0.775,0.11281441630162176,ai_as_complement,5
